SurveyCode,Q,Opt_top,Opt_bottom,Choice
4822705,7,3509.000000,55.000000,1
4822705,8,70.000000,107.000000,1
4822705,9,24.000000,24.000000,0
1703730,0,11.300000,11.300000,0
1703730,1,11.800000,11.200000,0
1703730,2,13.100000,1.100000,0
1703730,3,7.900000,7.900000,1
1703730,4,108.000000,14.000000,0
1703730,5,7405.000000,2317.000000,1
1703730,6,1.000000,7388.000000,1
1703730,7,32.000000,1997.000000,1
1703730,8,106.000000,7010.000000,1
1703730,9,1938.000000,2183.000000,0
9455416,0,4.900000,8.800000,1
9455416,1,4.400000,4.900000,0
9455416,2,1.800000,2.900000,1
9455416,3,2.000000,2.100000,1
9455416,4,24.000000,42.000000,1
9455416,5,419.000000,275.000000,0
9455416,6,127.000000,174.000000,1
9455416,7,1242.000000,411.000000,0
9455416,8,278.000000,170.000000,0
9455416,9,469.000000,41.000000,0
184725,0,6.800000,2.800000,1
184725,1,3.100000,1.100000,0
184725,2,2.000000,1.500000,0
184725,3,6.300000,3.000000,1
184725,4,97.000000,34.000000,1
184725,5,178.000000,1225.000000,0
184725,6,42.000000,13.000000,0
184725,7,73.000000,706.000000,1
184725,8,614.000000,234.000000,0
184725,9,1136.000000,1069.000000,1
3761121,0,4.200000,2.800000,0
3761121,1,3.500000,2.100000,1
3761121,2,2.200000,3.900000,1
3761121,3,2.300000,5.200000,0
3761121,4,62.000000,27.000000,1
3761121,5,469.000000,120.000000,0
3761121,6,1376.000000,4500.000000,0
3761121,7,470.000000,606.000000,1
3761121,8,647.000000,535.000000,0
3761121,9,272.000000,261.000000,1
3107076,0,17.000000,17.000000,0
3107076,1,17.400000,13.000000,1
3107076,2,1.100000,14.700000,1
3107076,3,10.900000,8.000000,0
3107076,4,99.000000,108.000000,1
3107076,5,1977.000000,15.000000,0
3107076,6,5151.000000,3035.000000,1
3107076,7,50.000000,58.000000,1
3107076,8,6620.000000,11520.000000,0
3107076,9,26.000000,1759.000000,1
9276126,0,11.500000,18.300000,0
9276126,1,12.000000,18.300000,0
9276126,2,1.100000,14.800000,1
9276126,3,9.400000,10.900000,0
9276126,4,114.000000,114.000000,0
9276126,5,28.000000,2010.000000,0
9276126,6,11504.000000,2.000000,1
9276126,7,26.000000,1867.000000,1
9276126,8,6277.000000,106.000000,0
9276126,9,19.000000,24.000000,1
5711314,0,15.000000,14.100000,1
5711314,1,18.300000,21.600000,1
5711314,2,14.800000,13.100000,1
5711314,3,7.600000,10.900000,1
5711314,4,14.000000,11.000000,0
5711314,5,23.000000,2010.000000,1
5711314,6,4.000000,4.000000,0
5711314,7,1883.000000,50.000000,0
5711314,8,12445.000000,8120.000000,1
5711314,9,15.000000,2067.000000,1
250622,0,11.100000,12.300000,1
250622,1,23.300000,12.100000,0
250622,2,14.100000,13.100000,0
250622,3,8.000000,8.900000,1
250622,4,16.000000,16.000000,0
250622,5,2048.000000,2068.000000,0
250622,6,2.000000,1.000000,0
250622,7,1997.000000,1867.000000,0
250622,8,109.000000,109.000000,0
250622,9,1762.000000,19.000000,0
6461369,0,18.300000,15.000000,0
6461369,1,17.900000,13.000000,1
6461369,2,1.100000,1.100000,0
6461369,3,10.900000,9.100000,0
6461369,4,12.000000,16.000000,1
6461369,5,14.000000,14.000000,1
6461369,6,11504.000000,10805.000000,1
6461369,7,47.000000,58.000000,1
6461369,8,10095.000000,106.000000,0
6461369,9,19.000000,1890.000000,1
9650013,0,1.600000,17.000000,1
9650013,1,2.700000,1.600000,0
9650013,2,1.500000,3.200000,1
9650013,3,3.900000,10.900000,0
9650013,4,38.000000,75.000000,1
9650013,5,951.000000,110.000000,0
9650013,6,29.000000,1487.000000,1
9650013,7,388.000000,1892.000000,1
9650013,8,2840.000000,1053.000000,0
9650013,9,1343.000000,79.000000,0
1720927,0,4.600000,4.300000,1
1720927,1,1.300000,6.800000,0
1720927,2,4.100000,2.000000,1
1720927,3,3.000000,2.400000,1
1720927,4,38.000000,60.000000,0
1720927,5,377.000000,212.000000,1
1720927,6,270.000000,40.000000,0
1720927,7,331.000000,350.000000,1
1720927,8,968.000000,3025.000000,1
1720927,9,790.000000,92.000000,1
1597419,0,1.100000,18.300000,1
1597419,1,11.800000,12.700000,1
1597419,2,13.700000,14.700000,1
1597419,3,8.900000,11.900000,1
1597419,4,16.000000,99.000000,1
1597419,5,2978.000000,2314.000000,1
1597419,6,7388.000000,19115.000000,0
1597419,7,55.000000,55.000000,1
1597419,8,102.000000,6430.000000,1
1597419,9,26.000000,24.000000,0
280677,0,11.300000,24.200000,1
280677,1,12.000000,11.200000,0
280677,2,1.100000,12.900000,1
280677,3,11.800000,7.500000,0
280677,4,16.000000,15.000000,1
280677,5,2048.000000,2634.000000,0
280677,6,2.000000,3035.000000,1
280677,7,47.000000,2188.000000,1
280677,8,8120.000000,111.000000,0
280677,9,26.000000,2115.000000,1
2177354,0,1.700000,3.700000,1
2177354,1,3.100000,4.100000,0
2177354,2,9.300000,6.200000,1
2177354,3,2.900000,2.700000,1
2177354,4,30.000000,43.000000,1
2177354,5,174.000000,82.000000,0
2177354,6,86.000000,1166.000000,0
2177354,7,702.000000,41.000000,0
2177354,8,613.000000,3951.000000,0
2177354,9,180.000000,228.000000,0
3119018,0,11.500000,13.900000,0
3119018,1,13.000000,12.700000,1
3119018,2,1.100000,16.700000,1
3119018,3,9.400000,7.900000,0
3119018,4,11.000000,117.000000,1
3119018,5,7405.000000,2198.000000,1
3119018,6,4391.000000,7388.000000,0
3119018,7,58.000000,1885.000000,0
3119018,8,70.000000,6430.000000,1
3119018,9,15.000000,15.000000,0
5067962,0,2.400000,2.300000,0
5067962,1,2.400000,4.700000,0
5067962,2,4.400000,2.200000,1
5067962,3,3.200000,1.700000,1
5067962,4,23.000000,69.000000,1
5067962,5,55.000000,166.000000,1
5067962,6,208.000000,29.000000,0
5067962,7,1192.000000,242.000000,0
5067962,8,166.000000,1440.000000,1
5067962,9,220.000000,273.000000,1
3213556,0,1.100000,1.100000,0
3213556,1,11.300000,12.200000,1
3213556,2,13.100000,1.100000,0
3213556,3,7.500000,7.900000,1
3213556,4,15.000000,109.000000,1
3213556,5,15.000000,3255.000000,1
3213556,6,2577.000000,4391.000000,0
3213556,7,32.000000,50.000000,1
3213556,8,8120.000000,7010.000000,1
3213556,9,19.000000,2067.000000,1
2567699,0,14.100000,1.100000,0
2567699,1,23.300000,11.800000,1
2567699,2,1.100000,14.800000,1
2567699,3,9.200000,10.400000,1
2567699,4,16.000000,99.000000,1
2567699,5,2978.000000,28.000000,0
2567699,6,4.000000,2.000000,0
2567699,7,32.000000,57.000000,1
2567699,8,8120.000000,11520.000000,0
2567699,9,2183.000000,26.000000,0
3009054,0,13.700000,11.500000,0
3009054,1,11.300000,18.300000,1
3009054,2,13.100000,16.100000,1
3009054,3,11.800000,9.400000,0
3009054,4,14.000000,117.000000,1
3009054,5,7405.000000,14.000000,0
3009054,6,3027.000000,4391.000000,1
3009054,7,3509.000000,2188.000000,0
3009054,8,11520.000000,106.000000,0
3009054,9,1938.000000,2624.000000,1
9367503,0,6.200000,8.900000,0
9367503,1,3.100000,6.400000,0
9367503,2,3.200000,8.000000,1
9367503,3,5.400000,2.800000,1
9367503,4,57.000000,96.000000,0
9367503,5,74.000000,62.000000,0
9367503,6,727.000000,208.000000,1
9367503,7,347.000000,1430.000000,1
9367503,8,255.000000,379.000000,1
9367503,9,62.000000,1092.000000,0
8178731,0,14.100000,1.100000,0
8178731,1,12.700000,11.200000,1
8178731,2,1.100000,1.100000,0
8178731,3,7.700000,9.400000,0
8178731,4,115.000000,12.000000,0
8178731,5,2634.000000,15.000000,0
8178731,6,1.000000,10805.000000,0
8178731,7,1892.000000,20.000000,0
8178731,8,107.000000,10095.000000,1
8178731,9,26.000000,21.000000,0
820790,0,15.000000,12.000000,0
820790,1,21.600000,14.200000,0
820790,2,1.100000,1.100000,0
820790,3,7.500000,8.200000,1
820790,4,114.000000,14.000000,0
820790,5,7358.000000,2317.000000,1
820790,6,3035.000000,4500.000000,0
820790,7,41.000000,2087.000000,1
820790,8,12445.000000,109.000000,0
820790,9,24.000000,24.000000,0
7214172,0,15.000000,11.100000,1
7214172,1,11.800000,11.800000,1
7214172,2,13.700000,1.100000,0
7214172,3,8.900000,8.900000,1
7214172,4,117.000000,11.000000,1
7214172,5,28.000000,7405.000000,1
7214172,6,2.000000,2.000000,0
7214172,7,1892.000000,2976.000000,0
7214172,8,6648.000000,10095.000000,0
7214172,9,19.000000,15.000000,0
4361470,0,17.200000,11.300000,1
4361470,1,12.000000,13.900000,1
4361470,2,16.700000,12.500000,1
4361470,3,8.800000,8.900000,1
4361470,4,115.000000,115.000000,0
4361470,5,2010.000000,31.000000,0
4361470,6,2.000000,19115.000000,1
4361470,7,41.000000,2976.000000,1
4361470,8,10095.000000,106.000000,0
4361470,9,1759.000000,2183.000000,1
208871,0,17.000000,13.900000,1
208871,1,18.300000,21.600000,1
208871,2,1.100000,16.700000,1
208871,3,7.500000,8.000000,0
208871,4,16.000000,16.000000,1
208871,5,2010.000000,31.000000,0
208871,6,5151.000000,2.000000,0
208871,7,26.000000,57.000000,1
208871,8,102.000000,109.000000,1
208871,9,1698.000000,2115.000000,0
2635632,0,1.000000,12.300000,1
2635632,1,12.100000,18.300000,0
2635632,2,1.100000,1.100000,0
2635632,3,8.000000,10.400000,1
2635632,4,14.000000,108.000000,1
2635632,5,14.000000,20.000000,1
2635632,6,3.000000,19115.000000,1
2635632,7,56.000000,1867.000000,0
2635632,8,7010.000000,6648.000000,1
2635632,9,15.000000,1762.000000,1
1838225,0,1.100000,14.100000,1
1838225,1,21.600000,21.600000,0
1838225,2,16.100000,13.100000,0
1838225,3,9.400000,7.700000,1
1838225,4,14.000000,16.000000,1
1838225,5,7405.000000,7405.000000,0
1838225,6,4500.000000,4.000000,0
1838225,7,1997.000000,1997.000000,1
1838225,8,99.000000,8112.000000,1
1838225,9,2067.000000,2183.000000,0
8366966,0,14.100000,11.500000,0
8366966,1,12.200000,21.600000,1
8366966,2,12.900000,1.100000,0
8366966,3,10.400000,8.200000,1
8366966,4,15.000000,14.000000,1
8366966,5,2978.000000,2068.000000,1
8366966,6,2674.000000,3.000000,0
8366966,7,1883.000000,42.000000,0
8366966,8,8120.000000,7010.000000,0
8366966,9,1762.000000,22.000000,0
3464343,0,18.300000,1.100000,0
3464343,1,17.400000,13.000000,1
3464343,2,14.100000,1.100000,0
3464343,3,12.100000,7.600000,1
3464343,4,108.000000,117.000000,0
3464343,5,1977.000000,2068.000000,0
3464343,6,4.000000,3035.000000,1
3464343,7,3509.000000,52.000000,0
3464343,8,106.000000,8620.000000,1
3464343,9,1890.000000,26.000000,0
5923865,0,11.300000,13.700000,0
5923865,1,14.200000,11.300000,1
5923865,2,12.900000,16.700000,0
5923865,3,10.900000,7.900000,1
5923865,4,130.000000,16.000000,0
5923865,5,7358.000000,2978.000000,1
5923865,6,1.000000,11504.000000,1
5923865,7,55.000000,47.000000,0
5923865,8,109.000000,8112.000000,1
5923865,9,2624.000000,2624.000000,1
6914427,0,1.600000,3.300000,1
6914427,1,2.600000,7.500000,0
6914427,2,1.900000,7.700000,1
6914427,3,5.200000,3.500000,1
6914427,4,48.000000,69.000000,0
6914427,5,1009.000000,185.000000,1
6914427,6,14.000000,111.000000,1
6914427,7,1013.000000,1344.000000,0
6914427,8,3129.000000,1067.000000,0
6914427,9,63.000000,37.000000,0
4256446,0,11.300000,11.300000,0
4256446,1,11.200000,21.600000,0
4256446,2,16.300000,14.100000,0
4256446,3,7.600000,9.200000,0
4256446,4,16.000000,114.000000,1
4256446,5,2068.000000,2010.000000,1
4256446,6,2.000000,2674.000000,1
4256446,7,3509.000000,56.000000,0
4256446,8,109.000000,6277.000000,1
4256446,9,2090.000000,2090.000000,0
7465251,0,1.100000,14.100000,0
7465251,1,17.900000,11.200000,0
7465251,2,1.100000,12.500000,1
7465251,3,8.000000,10.900000,0
7465251,4,11.000000,16.000000,1
7465251,5,15.000000,14.000000,0
7465251,6,4.000000,4391.000000,0
7465251,7,41.000000,41.000000,1
7465251,8,10095.000000,6620.000000,1
7465251,9,19.000000,19.000000,0
9899088,0,13.900000,11.500000,0
9899088,1,17.900000,13.900000,0
9899088,2,14.100000,12.500000,1
9899088,3,10.400000,7.500000,0
9899088,4,114.000000,114.000000,0
9899088,5,20.000000,3255.000000,1
9899088,6,2.000000,4391.000000,1
9899088,7,32.000000,58.000000,1
9899088,8,7010.000000,6430.000000,1
9899088,9,24.000000,2067.000000,1
1111476,0,9.200000,1.900000,1
1111476,1,6.400000,1.400000,1
1111476,2,1.200000,13.700000,1
1111476,3,1.400000,2.900000,0
1111476,4,82.000000,21.000000,0
1111476,5,313.000000,943.000000,0
1111476,6,832.000000,2.000000,0
1111476,7,122.000000,184.000000,1
1111476,8,121.000000,886.000000,1
1111476,9,35.000000,100.000000,1
8959797,0,12.300000,24.200000,1
8959797,1,23.300000,17.900000,0
8959797,2,16.100000,16.700000,1
8959797,3,10.900000,7.500000,0
8959797,4,130.000000,15.000000,0
8959797,5,1977.000000,31.000000,1
8959797,6,2674.000000,2.000000,0
8959797,7,1997.000000,50.000000,0
8959797,8,8620.000000,10095.000000,0
8959797,9,15.000000,22.000000,1
1139674,0,3.600000,3.700000,1
1139674,1,2.400000,1.700000,0
1139674,2,2.900000,1.200000,0
1139674,3,3.900000,2.900000,0
1139674,4,40.000000,35.000000,1
1139674,5,543.000000,820.000000,0
1139674,6,24.000000,117.000000,1
1139674,7,279.000000,382.000000,1
1139674,8,1273.000000,723.000000,0
1139674,9,222.000000,134.000000,0
5464348,0,1.900000,3.400000,1
5464348,1,3.700000,4.300000,0
5464348,2,2.100000,1.800000,0
5464348,3,1.800000,6.300000,0
5464348,4,28.000000,39.000000,0
5464348,5,209.000000,607.000000,0
5464348,6,763.000000,355.000000,1
5464348,7,799.000000,399.000000,0
5464348,8,448.000000,1585.000000,1
5464348,9,234.000000,529.000000,1
4428202,0,18.300000,1.100000,0
4428202,1,17.900000,12.100000,0
4428202,2,16.100000,16.100000,0
4428202,3,8.900000,9.100000,0
4428202,4,16.000000,15.000000,0
4428202,5,3255.000000,3123.000000,1
4428202,6,7388.000000,1.000000,0
4428202,7,2247.000000,57.000000,0
4428202,8,107.000000,106.000000,0
4428202,9,1698.000000,1762.000000,0
7934202,0,18.300000,18.300000,1
7934202,1,11.300000,11.200000,1
7934202,2,14.800000,16.700000,0
7934202,3,11.900000,7.900000,1
7934202,4,15.000000,16.000000,1
7934202,5,1977.000000,2634.000000,0
7934202,6,5151.000000,4.000000,1
7934202,7,1892.000000,1885.000000,1
7934202,8,10095.000000,109.000000,1
7934202,9,2619.000000,2183.000000,1
347914,0,2.000000,1.700000,1
347914,1,7.100000,5.400000,1
347914,2,5.200000,1.900000,0
347914,3,6.700000,2.200000,1
347914,4,16.000000,54.000000,1
347914,5,62.000000,240.000000,0
347914,6,693.000000,49.000000,0
347914,7,145.000000,940.000000,0
347914,8,3214.000000,551.000000,1
347914,9,195.000000,1090.000000,0
910531,0,3.500000,5.100000,1
910531,1,1.000000,12.100000,0
910531,2,5.700000,2.600000,1
910531,3,2.800000,1.800000,1
910531,4,45.000000,25.000000,1
910531,5,151.000000,194.000000,1
910531,6,367.000000,525.000000,0
910531,7,349.000000,366.000000,0
910531,8,3054.000000,467.000000,1
910531,9,342.000000,146.000000,1
201706,0,1.100000,17.200000,1
201706,1,21.600000,18.300000,1
201706,2,13.100000,1.100000,0
201706,3,7.500000,8.900000,0
201706,4,16.000000,15.000000,0
201706,5,2010.000000,2048.000000,0
201706,6,4.000000,1.000000,0
201706,7,47.000000,47.000000,0
201706,8,12445.000000,106.000000,0
201706,9,2183.000000,26.000000,0
5577014,0,11.800000,17.000000,0
5577014,1,15.000000,13.900000,1
5577014,2,12.500000,13.100000,0
5577014,3,9.200000,8.000000,1
5577014,4,11.000000,14.000000,1
5577014,5,3606.000000,20.000000,0
5577014,6,7388.000000,5151.000000,0
5577014,7,58.000000,26.000000,0
5577014,8,11520.000000,109.000000,0
5577014,9,24.000000,24.000000,0
1627023,0,1.100000,15.000000,1
1627023,1,23.300000,11.300000,1
1627023,2,16.700000,14.700000,0
1627023,3,11.900000,8.000000,0
1627023,4,16.000000,15.000000,0
1627023,5,20.000000,14.000000,0
1627023,6,1.000000,4391.000000,1
1627023,7,20.000000,42.000000,0
1627023,8,8112.000000,109.000000,0
1627023,9,19.000000,21.000000,1
7726060,0,11.100000,1.100000,0
7726060,1,12.000000,18.300000,0
7726060,2,14.800000,14.100000,1
7726060,3,8.000000,10.900000,0
7726060,4,16.000000,15.000000,0
7726060,5,3123.000000,3123.000000,1
7726060,6,2.000000,5151.000000,0
7726060,7,52.000000,58.000000,1
7726060,8,8112.000000,109.000000,1
7726060,9,2183.000000,2183.000000,0
2020458,0,3.300000,4.800000,1
2020458,1,4.200000,3.800000,1
2020458,2,3.700000,2.200000,0
2020458,3,2.600000,1.800000,0
2020458,4,34.000000,35.000000,1
2020458,5,116.000000,78.000000,0
2020458,6,29.000000,14.000000,0
2020458,7,583.000000,828.000000,0
2020458,8,284.000000,5211.000000,0
2020458,9,266.000000,193.000000,1
7741048,0,14.100000,11.100000,0
7741048,1,12.100000,17.900000,0
7741048,2,1.100000,14.100000,1
7741048,3,11.900000,7.600000,1
7741048,4,16.000000,15.000000,1
7741048,5,15.000000,14.000000,0
7741048,6,2.000000,3.000000,1
7741048,7,20.000000,3509.000000,1
7741048,8,106.000000,89.000000,0
7741048,9,2624.000000,26.000000,0
8475544,0,4.500000,7.300000,1
8475544,1,1.600000,2.600000,1
8475544,2,6.000000,7.800000,0
8475544,3,10.400000,3.700000,1
8475544,4,70.000000,48.000000,0
8475544,5,388.000000,62.000000,0
8475544,6,354.000000,15.000000,0
8475544,7,513.000000,70.000000,0
8475544,8,4238.000000,1311.000000,0
8475544,9,2090.000000,469.000000,1
6153321,0,17.000000,17.000000,1
6153321,1,12.100000,17.900000,0
6153321,2,13.700000,16.700000,0
6153321,3,8.000000,8.000000,0
6153321,4,16.000000,16.000000,0
6153321,5,15.000000,2978.000000,1
6153321,6,2577.000000,4.000000,0
6153321,7,42.000000,3509.000000,1
6153321,8,89.000000,8120.000000,1
6153321,9,1890.000000,22.000000,0
7234767,0,3.800000,3.300000,0
7234767,1,5.800000,4.100000,1
7234767,2,3.600000,5.500000,0
7234767,3,3.000000,2.600000,1
7234767,4,53.000000,31.000000,0
7234767,5,180.000000,327.000000,1
7234767,6,1756.000000,4500.000000,0
7234767,7,683.000000,1883.000000,0
7234767,8,1192.000000,400.000000,1
7234767,9,189.000000,114.000000,0
1462381,0,5.800000,1.700000,1
1462381,1,4.300000,1.700000,1
1462381,2,10.600000,9.300000,1
1462381,3,1.200000,1.900000,1
1462381,4,55.000000,51.000000,1
1462381,5,359.000000,220.000000,1
1462381,6,23.000000,774.000000,1
1462381,7,279.000000,150.000000,0
1462381,8,1055.000000,259.000000,0
1462381,9,554.000000,49.000000,0
8943780,0,12.300000,24.200000,0
8943780,1,13.000000,13.000000,0
8943780,2,14.800000,14.800000,0
8943780,3,8.800000,8.900000,0
8943780,4,15.000000,16.000000,0
8943780,5,7405.000000,2069.000000,1
8943780,6,2.000000,2674.000000,1
8943780,7,1883.000000,2188.000000,0
8943780,8,89.000000,109.000000,1
8943780,9,26.000000,1938.000000,1
9929508,0,14.100000,1.100000,0
9929508,1,11.800000,18.300000,1
9929508,2,12.900000,12.900000,0
9929508,3,8.800000,7.500000,1
9929508,4,15.000000,12.000000,0
9929508,5,2314.000000,9.000000,0
9929508,6,2577.000000,4.000000,0
9929508,7,2247.000000,1892.000000,1
9929508,8,8120.000000,107.000000,0
9929508,9,21.000000,21.000000,0
4331414,0,12.000000,1.100000,0
4331414,1,14.200000,17.900000,0
4331414,2,1.100000,14.800000,1
4331414,3,10.400000,7.600000,1
4331414,4,15.000000,12.000000,0
4331414,5,14.000000,2634.000000,1
4331414,6,4561.000000,2674.000000,1
4331414,7,1883.000000,3509.000000,0
4331414,8,6620.000000,12445.000000,0
4331414,9,2090.000000,15.000000,0
4331417,0,13.700000,15.400000,1
4331417,1,15.000000,17.400000,1
4331417,2,14.100000,1.100000,0
4331417,3,12.100000,8.000000,1
4331417,4,15.000000,14.000000,0
4331417,5,7358.000000,3255.000000,1
4331417,6,4.000000,3035.000000,1
4331417,7,55.000000,2976.000000,1
4331417,8,99.000000,10095.000000,1
4331417,9,26.000000,24.000000,0
7134696,0,11.300000,1.100000,1
7134696,1,11.300000,11.200000,0
7134696,2,13.100000,16.100000,1
7134696,3,9.400000,8.200000,0
7134696,4,15.000000,16.000000,1
7134696,5,1977.000000,15.000000,1
7134696,6,2.000000,4561.000000,1
7134696,7,47.000000,55.000000,0
7134696,8,109.000000,7010.000000,0
7134696,9,22.000000,2067.000000,0
104905,0,11.500000,13.900000,0
104905,1,12.200000,11.200000,1
104905,2,1.100000,16.700000,1
104905,3,7.900000,10.400000,0
104905,4,16.000000,15.000000,0
104905,5,15.000000,3123.000000,0
104905,6,4.000000,4391.000000,0
104905,7,1892.000000,26.000000,0
104905,8,8112.000000,6620.000000,1
104905,9,2619.000000,24.000000,1
9400168,0,1.100000,18.300000,0
9400168,1,23.300000,14.200000,1
9400168,2,16.700000,1.100000,0
9400168,3,9.200000,9.400000,0
9400168,4,14.000000,15.000000,1
9400168,5,2978.000000,2010.000000,0
9400168,6,1.000000,4.000000,1
9400168,7,26.000000,2087.000000,1
9400168,8,111.000000,89.000000,0
9400168,9,3579.000000,21.000000,0
3648647,0,11.100000,1.100000,0
3648647,1,17.400000,12.700000,0
3648647,2,1.100000,14.100000,1
3648647,3,11.900000,7.500000,0
3648647,4,108.000000,109.000000,0
3648647,5,1977.000000,2068.000000,0
3648647,6,2.000000,1.000000,0
3648647,7,2188.000000,20.000000,0
3648647,8,109.000000,99.000000,0
3648647,9,2090.000000,2183.000000,0
7746814,0,7.500000,9.300000,1
7746814,1,10.500000,1.300000,0
7746814,2,6.000000,1.400000,0
7746814,3,3.900000,6.700000,0
7746814,4,44.000000,15.000000,0
7746814,5,54.000000,71.000000,1
7746814,6,44.000000,13.000000,0
7746814,7,374.000000,73.000000,0
7746814,8,701.000000,3560.000000,1
7746814,9,408.000000,35.000000,1
1432093,0,6.500000,3.100000,1
1432093,1,3.000000,5.100000,1
1432093,2,10.900000,4.000000,0
1432093,3,1.300000,2.100000,1
1432093,4,38.000000,30.000000,1
1432093,5,269.000000,193.000000,1
1432093,6,169.000000,23.000000,0
1432093,7,673.000000,451.000000,1
1432093,8,6277.000000,3915.000000,0
1432093,9,72.000000,61.000000,1
3296805,0,15.400000,1.100000,0
3296805,1,18.300000,11.300000,1
3296805,2,13.100000,12.900000,0
3296805,3,8.200000,8.800000,0
3296805,4,99.000000,99.000000,1
3296805,5,2048.000000,2314.000000,1
3296805,6,2.000000,4.000000,0
3296805,7,2247.000000,32.000000,0
3296805,8,70.000000,70.000000,0
3296805,9,21.000000,2115.000000,1
6025796,0,11.500000,15.400000,0
6025796,1,14.200000,13.000000,0
6025796,2,12.900000,14.700000,1
6025796,3,10.400000,8.200000,1
6025796,4,14.000000,16.000000,0
6025796,5,2317.000000,2069.000000,1
6025796,6,2.000000,19115.000000,1
6025796,7,42.000000,32.000000,0
6025796,8,111.000000,109.000000,0
6025796,9,21.000000,1938.000000,1
5487717,0,14.100000,1.100000,0
5487717,1,18.300000,14.200000,0
5487717,2,16.300000,1.100000,0
5487717,3,7.600000,11.800000,1
5487717,4,16.000000,15.000000,0
5487717,5,7358.000000,2048.000000,1
5487717,6,7388.000000,4561.000000,1
5487717,7,2247.000000,1867.000000,1
5487717,8,106.000000,109.000000,1
5487717,9,2067.000000,19.000000,0
1855253,0,1.600000,4.000000,1
1855253,1,4.300000,5.100000,1
1855253,2,6.000000,3.100000,0
1855253,3,2.000000,4.900000,1
1855253,4,28.000000,25.000000,0
1855253,5,122.000000,247.000000,0
1855253,6,6.000000,4.000000,0
1855253,7,376.000000,465.000000,0
1855253,8,618.000000,2004.000000,0
1855253,9,611.000000,88.000000,0
3415366,0,3.000000,7.900000,0
3415366,1,3.300000,23.300000,0
3415366,2,3.100000,1.700000,0
3415366,3,1.000000,5.200000,0
3415366,4,49.000000,27.000000,0
3415366,5,262.000000,188.000000,0
3415366,6,259.000000,34.000000,0
3415366,7,842.000000,413.000000,1
3415366,8,1153.000000,136.000000,0
3415366,9,84.000000,95.000000,1
3314474,0,24.200000,13.700000,1
3314474,1,11.200000,17.900000,1
3314474,2,1.100000,14.100000,1
3314474,3,10.400000,7.900000,1
3314474,4,15.000000,117.000000,0
3314474,5,28.000000,2068.000000,0
3314474,6,3.000000,3.000000,0
3314474,7,41.000000,57.000000,1
3314474,8,6620.000000,107.000000,1
3314474,9,24.000000,1759.000000,0
8961807,0,11.300000,1.100000,0
8961807,1,11.200000,12.000000,1
8961807,2,1.100000,1.100000,1
8961807,3,8.000000,7.600000,1
8961807,4,14.000000,16.000000,1
8961807,5,2317.000000,2317.000000,1
8961807,6,4391.000000,10805.000000,1
8961807,7,41.000000,2087.000000,1
8961807,8,109.000000,8620.000000,1
8961807,9,2090.000000,21.000000,0
173202,0,17.000000,11.300000,1
173202,1,12.000000,17.900000,1
173202,2,12.900000,16.700000,1
173202,3,8.200000,11.900000,1
173202,4,11.000000,130.000000,1
173202,5,20.000000,7405.000000,1
173202,6,10805.000000,1.000000,0
173202,7,2247.000000,2087.000000,0
173202,8,6648.000000,102.000000,0
173202,9,19.000000,2090.000000,1
5426452,0,12.000000,13.700000,1
5426452,1,23.300000,11.800000,0
5426452,2,12.900000,16.300000,0
5426452,3,10.900000,7.500000,1
5426452,4,114.000000,16.000000,0
5426452,5,2978.000000,2048.000000,1
5426452,6,1.000000,11504.000000,0
5426452,7,32.000000,55.000000,1
5426452,8,6648.000000,8120.000000,0
5426452,9,26.000000,22.000000,0
2011117,0,11.100000,11.300000,1
2011117,1,12.100000,21.600000,1
2011117,2,1.100000,12.500000,1
2011117,3,11.900000,8.800000,0
2011117,4,108.000000,15.000000,0
2011117,5,3606.000000,28.000000,1
2011117,6,3027.000000,1.000000,0
2011117,7,2976.000000,47.000000,1
2011117,8,106.000000,11520.000000,0
2011117,9,26.000000,1762.000000,0
7888629,0,1.100000,15.000000,0
7888629,1,23.300000,12.700000,0
7888629,2,13.700000,1.100000,0
7888629,3,8.200000,7.500000,1
7888629,4,115.000000,99.000000,1
7888629,5,7405.000000,7405.000000,0
7888629,6,4.000000,2.000000,0
7888629,7,3509.000000,40.000000,1
7888629,8,8120.000000,107.000000,0
7888629,9,24.000000,2183.000000,0
548819,0,1.100000,17.000000,1
548819,1,18.300000,13.000000,1
548819,2,12.500000,16.700000,1
548819,3,7.600000,7.500000,1
548819,4,11.000000,16.000000,1
548819,5,15.000000,2198.000000,1
548819,6,2.000000,7388.000000,1
548819,7,57.000000,2247.000000,1
548819,8,12445.000000,8112.000000,1
548819,9,27.000000,19.000000,0
9561455,0,1.100000,11.100000,1
9561455,1,14.200000,13.000000,0
9561455,2,14.700000,16.700000,0
9561455,3,9.100000,9.400000,1
9561455,4,14.000000,16.000000,1
9561455,5,2068.000000,1977.000000,1
9561455,6,2.000000,2.000000,1
9561455,7,20.000000,56.000000,1
9561455,8,106.000000,7010.000000,1
9561455,9,1759.000000,2115.000000,0
9473885,0,1.600000,3.200000,1
9473885,1,2.800000,3.700000,0
9473885,2,2.800000,2.100000,0
9473885,3,1.700000,1.900000,0
9473885,4,35.000000,56.000000,0
9473885,5,388.000000,203.000000,1
9473885,6,33.000000,1011.000000,1
9473885,7,210.000000,417.000000,0
9473885,8,642.000000,1479.000000,0
9473885,9,195.000000,378.000000,0
1741885,0,11.800000,24.200000,0
