SurveyCode,Q,Opt_top,Opt_bottom,Choice
107756,0,3.400000,15.400000,0
107756,1,21.600000,3.200000,1
107756,2,2.000000,16.300000,0
107756,3,12.100000,2.500000,0
107756,4,11.000000,23.000000,0
107756,5,333.000000,14.000000,0
107756,6,2.000000,50.000000,1
107756,7,372.000000,41.000000,0
107756,8,2085.000000,8120.000000,0
107756,9,219.000000,2090.000000,1
4789488,0,4.300000,14.100000,0
4789488,1,18.300000,6.500000,0
4789488,2,16.300000,7.000000,0
4789488,3,8.900000,6.300000,0
4789488,4,108.000000,38.000000,0
4789488,5,9.000000,528.000000,1
4789488,6,7388.000000,173.000000,0
4789488,7,40.000000,905.000000,1
4789488,8,12445.000000,383.000000,0
4789488,9,377.000000,21.000000,0
2492305,0,1.800000,4.300000,0
2492305,1,1.600000,6.700000,0
2492305,2,1.500000,8.700000,1
2492305,3,5.100000,5.400000,0
2492305,4,71.000000,64.000000,1
2492305,5,9.000000,162.000000,1
2492305,6,70.000000,13.000000,0
2492305,7,350.000000,115.000000,0
2492305,8,914.000000,4942.000000,1
2492305,9,725.000000,223.000000,1
7151920,0,6.900000,24.200000,0
7151920,1,7.900000,12.200000,0
7151920,2,14.100000,2.300000,0
7151920,3,3.100000,12.100000,0
7151920,4,31.000000,14.000000,0
7151920,5,526.000000,3255.000000,0
7151920,6,1462.000000,19115.000000,0
7151920,7,208.000000,3509.000000,0
7151920,8,12445.000000,694.000000,0
7151920,9,22.000000,122.000000,1
6218831,0,12.000000,4.900000,0
6218831,1,2.400000,15.000000,1
6218831,2,8.300000,14.800000,0
6218831,3,8.200000,2.100000,0
6218831,4,32.000000,115.000000,1
6218831,5,23.000000,141.000000,1
6218831,6,139.000000,2.000000,0
6218831,7,40.000000,1313.000000,0
6218831,8,591.000000,70.000000,0
6218831,9,2067.000000,217.000000,0
9266321,0,1.600000,5.500000,0
9266321,1,4.900000,1.100000,0
9266321,2,5.800000,7.500000,0
9266321,3,1.400000,2.500000,1
9266321,4,14.000000,80.000000,1
9266321,5,156.000000,826.000000,0
9266321,6,86.000000,15.000000,0
9266321,7,125.000000,115.000000,0
9266321,8,179.000000,1717.000000,1
9266321,9,80.000000,687.000000,0
1535926,0,14.100000,5.000000,0
1535926,1,5.500000,18.300000,0
1535926,2,14.100000,8.900000,0
1535926,3,1.600000,10.400000,0
1535926,4,11.000000,40.000000,0
1535926,5,2634.000000,114.000000,1
1535926,6,9.000000,2.000000,0
1535926,7,2188.000000,251.000000,1
1535926,8,8112.000000,284.000000,1
1535926,9,3579.000000,611.000000,1
9766963,0,24.200000,2.400000,0
9766963,1,3.800000,18.300000,0
9766963,2,5.100000,14.800000,0
9766963,3,9.200000,1.700000,0
9766963,4,38.000000,117.000000,0
9766963,5,20.000000,295.000000,1
9766963,6,44.000000,5151.000000,1
9766963,7,42.000000,388.000000,1
9766963,8,1621.000000,10095.000000,0
9766963,9,2090.000000,636.000000,1
9880407,0,8.300000,8.800000,0
9880407,1,9.200000,2.700000,1
9880407,2,8.800000,2.800000,1
9880407,3,5.400000,2.900000,0
9880407,4,50.000000,71.000000,0
9880407,5,50.000000,545.000000,1
9880407,6,763.000000,2464.000000,0
9880407,7,1093.000000,821.000000,1
9880407,8,2790.000000,190.000000,0
9880407,9,242.000000,777.000000,0
8060645,0,9.300000,1.900000,1
8060645,1,7.100000,1.400000,1
8060645,2,3.300000,1.900000,1
8060645,3,8.200000,6.800000,1
8060645,4,99.000000,15.000000,1
8060645,5,865.000000,247.000000,1
8060645,6,110.000000,877.000000,0
8060645,7,90.000000,885.000000,0
8060645,8,259.000000,5280.000000,0
8060645,9,138.000000,1090.000000,0
645003,0,6.100000,11.300000,0
645003,1,3.200000,1.700000,0
645003,2,8.300000,2.000000,1
645003,3,5.800000,3.100000,0
645003,4,32.000000,84.000000,1
645003,5,228.000000,363.000000,0
645003,6,258.000000,273.000000,0
645003,7,294.000000,228.000000,1
645003,8,888.000000,978.000000,0
645003,9,317.000000,94.000000,0
4865197,0,6.300000,4.500000,1
4865197,1,4.500000,1.400000,0
4865197,2,9.800000,8.900000,1
4865197,3,3.600000,5.400000,0
4865197,4,94.000000,47.000000,0
4865197,5,588.000000,53.000000,0
4865197,6,210.000000,9.000000,0
4865197,7,826.000000,455.000000,0
4865197,8,106.000000,704.000000,1
4865197,9,26.000000,121.000000,1
8627393,0,1.100000,5.200000,0
8627393,1,9.900000,2.300000,1
8627393,2,1.300000,3.100000,0
8627393,3,1.900000,6.000000,0
8627393,4,43.000000,96.000000,0
8627393,5,50.000000,153.000000,1
8627393,6,44.000000,16.000000,0
8627393,7,241.000000,83.000000,0
8627393,8,366.000000,2790.000000,0
8627393,9,956.000000,1343.000000,1
1369757,0,3.900000,11.800000,0
1369757,1,1.200000,5.800000,1
1369757,2,1.300000,3.300000,0
1369757,3,3.800000,6.300000,0
1369757,4,47.000000,95.000000,0
1369757,5,185.000000,1175.000000,1
1369757,6,1636.000000,112.000000,0
1369757,7,416.000000,887.000000,0
1369757,8,258.000000,591.000000,1
1369757,9,65.000000,41.000000,0
5638991,0,13.900000,1.800000,1
5638991,1,3.400000,12.100000,0
5638991,2,3.800000,16.300000,0
5638991,3,9.100000,1.900000,1
5638991,4,41.000000,109.000000,1
5638991,5,268.000000,15.000000,0
5638991,6,13.000000,2.000000,0
5638991,7,403.000000,47.000000,0
5638991,8,228.000000,89.000000,0
5638991,9,104.000000,2115.000000,0
8918162,0,6.000000,2.300000,0
8918162,1,2.900000,7.300000,0
8918162,2,3.400000,4.200000,0
8918162,3,2.000000,1.600000,1
8918162,4,46.000000,30.000000,0
8918162,5,248.000000,250.000000,0
8918162,6,25.000000,45.000000,1
8918162,7,110.000000,562.000000,0
8918162,8,942.000000,2361.000000,0
8918162,9,561.000000,349.000000,0
1173841,0,1.700000,3.300000,0
1173841,1,3.400000,1.600000,1
1173841,2,1.500000,2.100000,0
1173841,3,1.600000,1.300000,0
1173841,4,51.000000,17.000000,0
1173841,5,49.000000,2634.000000,0
1173841,6,129.000000,10.000000,0
1173841,7,563.000000,56.000000,0
1173841,8,5438.000000,1202.000000,1
1173841,9,62.000000,85.000000,1
9581931,0,2.000000,18.300000,0
9581931,1,12.700000,3.300000,0
9581931,2,8.800000,16.100000,0
9581931,3,1.700000,11.800000,0
9581931,4,70.000000,14.000000,0
9581931,5,23.000000,309.000000,1
9581931,6,115.000000,1.000000,0
9581931,7,52.000000,1466.000000,1
9581931,8,8620.000000,1080.000000,0
9581931,9,114.000000,3579.000000,1
5780182,0,2.000000,7.800000,0
5780182,1,4.000000,1.100000,0
5780182,2,7.700000,2.400000,0
5780182,3,3.400000,5.100000,0
5780182,4,22.000000,56.000000,0
5780182,5,55.000000,1958.000000,1
5780182,6,765.000000,946.000000,0
5780182,7,122.000000,629.000000,1
5780182,8,1144.000000,3661.000000,1
5780182,9,709.000000,80.000000,0
9486070,0,1.700000,3.300000,1
9486070,1,3.300000,2.100000,0
9486070,2,3.200000,8.100000,0
9486070,3,4.200000,1.100000,0
9486070,4,34.000000,38.000000,1
9486070,5,185.000000,190.000000,1
9486070,6,257.000000,877.000000,0
9486070,7,835.000000,372.000000,1
9486070,8,872.000000,3593.000000,0
9486070,9,273.000000,99.000000,0
8747232,0,13.700000,9.800000,0
8747232,1,4.800000,17.400000,0
8747232,2,6.200000,14.700000,1
8747232,3,1.600000,11.800000,1
8747232,4,12.000000,15.000000,0
8747232,5,3255.000000,192.000000,1
8747232,6,120.000000,2.000000,0
8747232,7,188.000000,42.000000,0
8747232,8,1101.000000,10095.000000,0
8747232,9,2624.000000,100.000000,0
1185108,0,4.400000,1.600000,1
1185108,1,1.900000,1.300000,1
1185108,2,3.900000,16.100000,0
1185108,3,6.100000,2.200000,0
1185108,4,70.000000,46.000000,0
1185108,5,585.000000,1068.000000,0
1185108,6,31.000000,11.000000,0
1185108,7,225.000000,986.000000,1
1185108,8,255.000000,513.000000,0
1185108,9,68.000000,1890.000000,0
1535774,0,18.300000,5.600000,1
1535774,1,13.000000,2.000000,1
1535774,2,16.300000,3.500000,0
1535774,3,2.100000,12.100000,0
1535774,4,130.000000,22.000000,0
1535774,5,207.000000,7358.000000,0
1535774,6,5151.000000,490.000000,1
1535774,7,408.000000,32.000000,0
1535774,8,2195.000000,10095.000000,0
1535774,9,805.000000,2183.000000,0
8034075,0,4.400000,12.000000,0
8034075,1,12.200000,2.100000,0
8034075,2,13.700000,8.200000,0
8034075,3,2.900000,8.800000,0
8034075,4,11.000000,41.000000,0
8034075,5,464.000000,2634.000000,0
8034075,6,383.000000,2.000000,0
8034075,7,47.000000,345.000000,0
8034075,8,8112.000000,893.000000,0
8034075,9,379.000000,2183.000000,0
5036892,0,4.500000,13.900000,1
5036892,1,17.400000,2.200000,0
5036892,2,16.300000,4.100000,0
5036892,3,11.800000,2.900000,0
5036892,4,14.000000,26.000000,1
5036892,5,9.000000,252.000000,1
5036892,6,2.000000,252.000000,1
5036892,7,197.000000,3509.000000,0
5036892,8,3269.000000,10095.000000,0
5036892,9,93.000000,19.000000,0
4144623,0,12.300000,5.600000,0
4144623,1,2.200000,14.200000,0
4144623,2,16.700000,3.300000,0
4144623,3,1.000000,8.900000,0
4144623,4,54.000000,11.000000,0
4144623,5,2978.000000,197.000000,1
4144623,6,5151.000000,194.000000,1
4144623,7,40.000000,548.000000,1
4144623,8,1559.000000,12445.000000,0
4144623,9,2067.000000,664.000000,1
6775354,0,7.200000,2.900000,0
6775354,1,1.400000,3.200000,1
6775354,2,8.600000,2.700000,0
6775354,3,2.600000,6.700000,0
6775354,4,19.000000,23.000000,0
6775354,5,87.000000,1132.000000,0
6775354,6,10.000000,63.000000,1
6775354,7,1001.000000,691.000000,0
6775354,8,241.000000,2294.000000,1
6775354,9,50.000000,99.000000,1
2525189,0,7.300000,2.500000,0
2525189,1,2.500000,1.100000,0
2525189,2,1.400000,8.500000,1
2525189,3,2.300000,1.400000,0
2525189,4,74.000000,32.000000,0
2525189,5,7358.000000,41.000000,0
2525189,6,100.000000,7388.000000,0
2525189,7,321.000000,117.000000,1
2525189,8,851.000000,4602.000000,0
2525189,9,90.000000,61.000000,0
334838,0,17.000000,4.300000,1
334838,1,17.400000,4.200000,0
334838,2,14.100000,4.300000,0
334838,3,10.900000,2.800000,0
334838,4,38.000000,108.000000,1
334838,5,3255.000000,464.000000,1
334838,6,25.000000,4391.000000,1
334838,7,26.000000,1204.000000,1
334838,8,11520.000000,164.000000,0
334838,9,2067.000000,225.000000,0
4550441,0,3.500000,3.100000,0
4550441,1,5.000000,2.100000,1
4550441,2,3.000000,2.700000,1
4550441,3,3.900000,2.700000,1
4550441,4,35.000000,38.000000,0
4550441,5,217.000000,139.000000,0
4550441,6,4.000000,378.000000,1
4550441,7,258.000000,1021.000000,0
4550441,8,935.000000,228.000000,0
4550441,9,636.000000,109.000000,1
4111329,0,3.500000,1.600000,1
4111329,1,1.600000,3.500000,1
4111329,2,7.900000,5.800000,0
4111329,3,1.100000,2.200000,0
4111329,4,23.000000,25.000000,0
4111329,5,1326.000000,250.000000,1
4111329,6,7388.000000,71.000000,0
4111329,7,55.000000,193.000000,0
4111329,8,135.000000,787.000000,0
4111329,9,382.000000,51.000000,0
1847048,0,12.000000,13.900000,1
1847048,1,12.200000,14.200000,0
1847048,2,3.400000,13.700000,1
1847048,3,8.900000,1.200000,0
1847048,4,14.000000,50.000000,0
1847048,5,2978.000000,396.000000,0
1847048,6,50.000000,4391.000000,1
1847048,7,1190.000000,41.000000,0
1847048,8,89.000000,509.000000,1
1847048,9,173.000000,2090.000000,1
2916892,0,3.300000,15.000000,0
2916892,1,4.800000,15.000000,1
2916892,2,14.700000,3.500000,1
2916892,3,9.400000,2.700000,0
2916892,4,115.000000,30.000000,0
2916892,5,476.000000,9.000000,0
2916892,6,4500.000000,16.000000,0
2916892,7,2247.000000,196.000000,1
2916892,8,1186.000000,8112.000000,0
2916892,9,585.000000,2090.000000,0
6830612,0,1.600000,5.400000,0
6830612,1,2.700000,3.900000,1
6830612,2,1.500000,2.400000,1
6830612,3,2.500000,1.700000,0
6830612,4,40.000000,45.000000,1
6830612,5,159.000000,1017.000000,0
6830612,6,509.000000,7.000000,0
6830612,7,497.000000,782.000000,0
6830612,8,1227.000000,272.000000,0
6830612,9,185.000000,393.000000,0
619199,0,2.000000,13.700000,0
619199,1,2.200000,18.300000,0
619199,2,16.100000,8.600000,0
619199,3,11.900000,1.600000,0
619199,4,130.000000,48.000000,0
619199,5,2978.000000,133.000000,0
619199,6,11504.000000,668.000000,1
619199,7,40.000000,98.000000,0
619199,8,603.000000,11520.000000,0
619199,9,2115.000000,435.000000,0
5321387,0,1.600000,3.300000,1
5321387,1,21.600000,6.200000,1
5321387,2,12.200000,2.800000,0
5321387,3,1.100000,1.800000,1
5321387,4,88.000000,108.000000,0
5321387,5,890.000000,148.000000,1
5321387,6,13.000000,294.000000,1
5321387,7,571.000000,50.000000,0
5321387,8,857.000000,207.000000,0
5321387,9,706.000000,40.000000,0
2356917,0,3.300000,4.800000,0
2356917,1,2.400000,2.800000,1
2356917,2,7.800000,2.400000,0
2356917,3,1.400000,4.100000,1
2356917,4,32.000000,45.000000,0
2356917,5,386.000000,225.000000,0
2356917,6,2.000000,163.000000,1
2356917,7,371.000000,399.000000,1
2356917,8,537.000000,680.000000,1
2356917,9,628.000000,273.000000,1
9154919,0,4.600000,1.600000,0
9154919,1,2.100000,1.600000,0
9154919,2,7.200000,1.300000,0
9154919,3,4.800000,3.400000,1
9154919,4,23.000000,74.000000,0
9154919,5,1326.000000,207.000000,1
9154919,6,986.000000,39.000000,0
9154919,7,337.000000,62.000000,0
9154919,8,223.000000,537.000000,1
9154919,9,48.000000,192.000000,0
3929712,0,4.500000,7.500000,0
3929712,1,1.600000,3.400000,0
3929712,2,1.900000,5.100000,0
3929712,3,3.900000,5.200000,0
3929712,4,72.000000,25.000000,0
3929712,5,182.000000,75.000000,0
3929712,6,10805.000000,344.000000,0
3929712,7,361.000000,124.000000,0
3929712,8,3346.000000,1454.000000,0
3929712,9,197.000000,1019.000000,0
9879681,0,9.800000,7.000000,0
9879681,1,7.100000,2.200000,1
9879681,2,5.000000,7.500000,0
9879681,3,1.400000,12.100000,0
9879681,4,79.000000,24.000000,0
9879681,5,78.000000,2314.000000,0
9879681,6,4561.000000,183.000000,1
9879681,7,92.000000,115.000000,1
9879681,8,884.000000,2899.000000,1
9879681,9,813.000000,68.000000,1
5612305,0,3.700000,3.600000,0
5612305,1,2.300000,4.600000,0
5612305,2,2.300000,3.800000,1
5612305,3,2.000000,5.800000,0
5612305,4,41.000000,23.000000,0
5612305,5,101.000000,219.000000,0
5612305,6,250.000000,40.000000,1
5612305,7,364.000000,731.000000,0
5612305,8,889.000000,1656.000000,0
5612305,9,793.000000,101.000000,1
1820231,0,18.300000,7.900000,0
1820231,1,15.000000,1.900000,0
1820231,2,8.100000,16.700000,0
1820231,3,10.900000,1.500000,0
1820231,4,51.000000,12.000000,0
1820231,5,191.000000,20.000000,0
1820231,6,126.000000,4500.000000,0
1820231,7,2188.000000,304.000000,0
1820231,8,8112.000000,419.000000,0
1820231,9,74.000000,2067.000000,1
2780422,0,2.200000,7.900000,1
2780422,1,3.400000,1.400000,0
2780422,2,9.000000,8.900000,0
2780422,3,1.400000,2.800000,1
2780422,4,23.000000,46.000000,1
2780422,5,274.000000,79.000000,0
2780422,6,7388.000000,98.000000,0
2780422,7,42.000000,130.000000,1
2780422,8,608.000000,8620.000000,1
2780422,9,192.000000,709.000000,1
2084397,0,17.000000,2.900000,1
2084397,1,12.700000,1.800000,1
2084397,2,9.900000,16.100000,0
2084397,3,2.700000,10.400000,0
2084397,4,55.000000,114.000000,0
2084397,5,23.000000,681.000000,1
2084397,6,2.000000,34.000000,1
2084397,7,2976.000000,653.000000,1
2084397,8,211.000000,8120.000000,1
2084397,9,19.000000,771.000000,1
2157668,0,3.400000,1.700000,0
2157668,1,2.200000,1.100000,0
2157668,2,2.400000,1.100000,0
2157668,3,1.000000,1.600000,1
2157668,4,49.000000,82.000000,0
2157668,5,96.000000,74.000000,0
2157668,6,18.000000,9.000000,0
2157668,7,1426.000000,260.000000,1
2157668,8,234.000000,135.000000,0
2157668,9,714.000000,50.000000,0
4371809,0,2.800000,5.600000,1
4371809,1,3.500000,1.600000,0
4371809,2,3.500000,3.900000,0
4371809,3,1.600000,1.800000,0
4371809,4,30.000000,48.000000,0
4371809,5,1326.000000,514.000000,1
4371809,6,18.000000,31.000000,1
4371809,7,253.000000,625.000000,0
4371809,8,314.000000,509.000000,0
4371809,9,169.000000,225.000000,0
6208573,0,2.600000,7.500000,1
6208573,1,1.300000,1.600000,1
6208573,2,1.100000,1.300000,1
6208573,3,1.200000,2.400000,0
6208573,4,50.000000,83.000000,1
6208573,5,155.000000,78.000000,1
6208573,6,1322.000000,9.000000,0
6208573,7,289.000000,1344.000000,0
6208573,8,4231.000000,680.000000,1
6208573,9,706.000000,346.000000,0
1461336,0,4.400000,15.000000,0
1461336,1,2.000000,17.400000,1
1461336,2,16.100000,3.200000,1
1461336,3,1.900000,8.800000,0
1461336,4,34.000000,12.000000,0
1461336,5,20.000000,685.000000,1
1461336,6,39.000000,4561.000000,1
1461336,7,359.000000,42.000000,0
1461336,8,2332.000000,8620.000000,0
1461336,9,2067.000000,117.000000,1
5473571,0,2.200000,12.300000,0
5473571,1,3.100000,12.700000,0
5473571,2,7.000000,14.800000,0
5473571,3,12.100000,1.700000,1
5473571,4,117.000000,78.000000,1
5473571,5,3606.000000,330.000000,1
5473571,6,330.000000,4561.000000,0
5473571,7,223.000000,50.000000,0
5473571,8,8620.000000,1218.000000,1
5473571,9,24.000000,2619.000000,0
8603882,0,4.200000,1.000000,0
8603882,1,1.000000,13.000000,1
8603882,2,4.600000,13.700000,0
8603882,3,1.500000,8.900000,0
8603882,4,78.000000,114.000000,1
8603882,5,2634.000000,560.000000,1
8603882,6,4391.000000,14.000000,0
8603882,7,272.000000,26.000000,0
8603882,8,8112.000000,449.000000,0
8603882,9,80.000000,2619.000000,1
5869031,0,1.700000,2.300000,0
5869031,1,10.700000,12.700000,0
5869031,2,1.200000,5.900000,0
5869031,3,7.200000,1.900000,0
5869031,4,19.000000,49.000000,1
5869031,5,69.000000,404.000000,0
5869031,6,31.000000,14.000000,0
5869031,7,482.000000,1009.000000,0
5869031,8,156.000000,3616.000000,1
5869031,9,58.000000,58.000000,1
8928617,0,4.600000,9.100000,0
8928617,1,1.800000,1.200000,1
8928617,2,4.200000,7.500000,0
8928617,3,1.200000,7.700000,0
8928617,4,43.000000,89.000000,0
8928617,5,1504.000000,560.000000,1
8928617,6,15.000000,102.000000,0
8928617,7,88.000000,406.000000,1
8928617,8,614.000000,4602.000000,1
8928617,9,512.000000,687.000000,0
8229604,0,11.800000,6.100000,1
8229604,1,21.600000,4.000000,1
8229604,2,2.600000,14.700000,0
8229604,3,9.400000,3.600000,1
8229604,4,81.000000,11.000000,1
8229604,5,2634.000000,258.000000,1
8229604,6,217.000000,3.000000,0
8229604,7,303.000000,26.000000,0
8229604,8,8112.000000,546.000000,1
8229604,9,15.000000,457.000000,0
6594917,0,1.600000,3.500000,1
6594917,1,7.900000,10.500000,0
6594917,2,1.500000,5.000000,0
6594917,3,2.400000,1.100000,0
6594917,4,74.000000,29.000000,0
6594917,5,1241.000000,359.000000,1
6594917,6,107.000000,4500.000000,0
6594917,7,987.000000,1430.000000,0
6594917,8,164.000000,3888.000000,1
6594917,9,935.000000,540.000000,1
4543751,0,11.800000,3.300000,0
4543751,1,3.400000,17.900000,0
4543751,2,1.600000,16.100000,0
4543751,3,11.900000,3.100000,1
4543751,4,117.000000,130.000000,0
4543751,5,14.000000,165.000000,0
4543751,6,58.000000,1.000000,0
4543751,7,198.000000,40.000000,0
4543751,8,89.000000,513.000000,1
4543751,9,3579.000000,34.000000,1
8380164,0,6.800000,2.400000,0
8380164,1,5.500000,1.300000,0
8380164,2,1.900000,4.700000,0
8380164,3,1.300000,3.100000,0
8380164,4,68.000000,55.000000,0
8380164,5,74.000000,484.000000,1
8380164,6,279.000000,1321.000000,1
8380164,7,1466.000000,1112.000000,0
8380164,8,118.000000,504.000000,1
8380164,9,231.000000,1938.000000,1
9657788,0,7.000000,2.600000,0
9657788,1,6.900000,2.400000,0
9657788,2,1.200000,1.800000,1
9657788,3,1.000000,1.800000,1
9657788,4,59.000000,22.000000,0
9657788,5,55.000000,241.000000,1
9657788,6,251.000000,9.000000,0
9657788,7,1190.000000,319.000000,0
9657788,8,423.000000,8620.000000,0
9657788,9,264.000000,62.000000,1
3521767,0,13.900000,4.700000,1
3521767,1,1.600000,12.200000,1
3521767,2,4.000000,13.700000,1
3521767,3,3.200000,11.800000,0
3521767,4,11.000000,63.000000,1
3521767,5,320.000000,23.000000,0
3521767,6,105.000000,1.000000,0
3521767,7,50.000000,2188.000000,1
3521767,8,2148.000000,8112.000000,1
3521767,9,2624.000000,961.000000,1
9023765,0,4.400000,3.900000,0
9023765,1,3.300000,8.800000,1
9023765,2,3.200000,1.400000,1
9023765,3,3.100000,3.500000,0
9023765,4,75.000000,37.000000,1
9023765,5,751.000000,263.000000,0
9023765,6,51.000000,138.000000,0
9023765,7,216.000000,97.000000,0
9023765,8,779.000000,2294.000000,1
9023765,9,297.000000,82.000000,0
3223045,0,17.200000,3.800000,0
3223045,1,2.000000,15.000000,1
3223045,2,2.100000,14.800000,0
3223045,3,9.200000,1.700000,0
3223045,4,33.000000,12.000000,0
3223045,5,133.000000,7405.000000,0
3223045,6,10805.000000,54.000000,1
3223045,7,40.000000,460.000000,1
3223045,8,11520.000000,684.000000,1
3223045,9,3579.000000,389.000000,1
3667829,0,3.100000,17.000000,1
3667829,1,4.100000,21.600000,1
3667829,2,3.400000,16.300000,0
3667829,3,9.400000,1.400000,0
3667829,4,29.000000,14.000000,0
3667829,5,20.000000,832.000000,0
3667829,6,5151.000000,27.000000,0
3667829,7,362.000000,41.000000,0
3667829,8,647.000000,12445.000000,0
3667829,9,2067.000000,31.000000,1
2830917,0,4.000000,15.000000,1
2830917,1,17.400000,2.900000,0
2830917,2,1.800000,14.800000,0
2830917,3,9.100000,3.100000,0
2830917,4,88.000000,117.000000,0
2830917,5,20.000000,200.000000,1
2830917,6,11504.000000,120.000000,1
2830917,7,2188.000000,702.000000,1
2830917,8,1723.000000,8112.000000,1
2830917,9,21.000000,202.000000,1
2746442,0,3.800000,8.300000,0
2746442,1,3.100000,1.200000,0
2746442,2,8.900000,3.300000,0
2746442,3,1.400000,2.500000,0
2746442,4,74.000000,28.000000,1
2746442,5,292.000000,58.000000,0
2746442,6,4.000000,28.000000,1
2746442,7,117.000000,115.000000,0
2746442,8,8112.000000,556.000000,1
2746442,9,41.000000,227.000000,1
4804613,0,11.800000,2.800000,1
4804613,1,18.300000,4.600000,0
4804613,2,16.300000,9.400000,1
4804613,3,8.200000,3.000000,0
4804613,4,108.000000,28.000000,0
4804613,5,1420.000000,23.000000,0
4804613,6,1.000000,10.000000,0
4804613,7,98.000000,3509.000000,0
4804613,8,395.000000,89.000000,0
4804613,9,3579.000000,337.000000,1
1381939,0,1.800000,8.100000,0
1381939,1,1.600000,2.200000,1
1381939,2,1.100000,1.600000,1
1381939,3,1.400000,1.300000,1
1381939,4,27.000000,15.000000,0
1381939,5,57.000000,40.000000,0
1381939,6,168.000000,877.000000,0
1381939,7,141.000000,73.000000,0
1381939,8,2899.000000,545.000000,0
1381939,9,64.000000,937.000000,0
4793893,0,3.400000,14.100000,0
4793893,1,21.600000,8.000000,0
4793893,2,14.100000,5.800000,1
4793893,3,8.800000,2.000000,1
4793893,4,117.000000,32.000000,1
4793893,5,231.000000,14.000000,0
4793893,6,43.000000,4391.000000,1
4793893,7,272.000000,40.000000,0
4793893,8,8620.000000,1224.000000,0
4793893,9,2067.000000,63.000000,0
3924275,0,3.900000,2.300000,0
3924275,1,3.400000,2.700000,0
3924275,2,2.000000,1.500000,0
3924275,3,3.400000,2.000000,0
3924275,4,89.000000,44.000000,0
3924275,5,212.000000,921.000000,0
3924275,6,265.000000,161.000000,0
3924275,7,231.000000,678.000000,0
3924275,8,897.000000,332.000000,0
3924275,9,249.000000,485.000000,1
4155903,0,2.900000,4.100000,1
4155903,1,4.000000,1.600000,1
4155903,2,4.900000,2.700000,0
4155903,3,3.300000,3.500000,0
4155903,4,31.000000,37.000000,1
4155903,5,405.000000,275.000000,1
4155903,6,525.000000,21.000000,0
4155903,7,221.000000,381.000000,0
4155903,8,173.000000,302.000000,0
4155903,9,771.000000,389.000000,0
8119977,0,4.900000,15.400000,0
8119977,1,2.400000,15.000000,1
8119977,2,2.600000,14.800000,1
8119977,3,9.200000,1.200000,0
8119977,4,117.000000,49.000000,1
8119977,5,7405.000000,2048.000000,1
8119977,6,2.000000,171.000000,1
8119977,7,2188.000000,679.000000,0
8119977,8,1440.000000,8112.000000,1
8119977,9,2115.000000,554.000000,1
6316567,0,3.000000,3.300000,0
6316567,1,2.300000,3.500000,1
6316567,2,5.500000,4.200000,0
6316567,3,5.600000,1.000000,0
6316567,4,78.000000,35.000000,0
6316567,5,107.000000,389.000000,1
6316567,6,142.000000,123.000000,1
6316567,7,477.000000,247.000000,1
6316567,8,278.000000,514.000000,1
6316567,9,128.000000,182.000000,1
9623172,0,1.600000,17.000000,0
9623172,1,2.300000,17.900000,1
9623172,2,3.400000,16.300000,1
9623172,3,1.200000,9.100000,0
9623172,4,42.000000,11.000000,0
9623172,5,434.000000,23.000000,0
9623172,6,30.000000,19115.000000,0
9623172,7,127.000000,2247.000000,0
9623172,8,8112.000000,223.000000,1
9623172,9,224.000000,3579.000000,0
4036050,0,9.200000,4.300000,1
4036050,1,1.900000,15.000000,0
4036050,2,4.300000,8.300000,1
4036050,3,1.300000,1.200000,0
4036050,4,75.000000,67.000000,1
4036050,5,1020.000000,560.000000,0
4036050,6,13.000000,31.000000,0
4036050,7,1326.000000,368.000000,0
4036050,8,1091.000000,255.000000,0
4036050,9,212.000000,908.000000,1
7439433,0,1.400000,3.500000,1
7439433,1,1.300000,4.500000,0
7439433,2,3.400000,9.900000,0
7439433,3,5.000000,2.100000,1
7439433,4,46.000000,23.000000,0
7439433,5,612.000000,78.000000,0
7439433,6,590.000000,14.000000,0
7439433,7,285.000000,90.000000,0
7439433,8,395.000000,259.000000,0
7439433,9,130.000000,51.000000,0
4123978,0,18.300000,4.300000,0
4123978,1,12.700000,1.100000,1
4123978,2,4.500000,14.100000,1
4123978,3,4.500000,8.200000,0
4123978,4,34.000000,11.000000,0
4123978,5,14.000000,464.000000,1
4123978,6,5151.000000,239.000000,1
4123978,7,47.000000,187.000000,1
4123978,8,89.000000,621.000000,1
4123978,9,252.000000,2067.000000,0
6240682,0,17.200000,3.300000,0
6240682,1,6.200000,21.600000,0
6240682,2,8.000000,13.700000,1
6240682,3,9.200000,1.800000,0
6240682,4,45.000000,12.000000,0
6240682,5,3123.000000,3606.000000,0
6240682,6,327.000000,2.000000,0
6240682,7,686.000000,2247.000000,0
6240682,8,2332.000000,12445.000000,0
6240682,9,2183.000000,682.000000,1
9401103,0,5.800000,1.400000,0
9401103,1,1.300000,5.800000,0
9401103,2,3.300000,1.900000,0
9401103,3,6.800000,3.400000,0
9401103,4,46.000000,79.000000,1
9401103,5,177.000000,49.000000,0
9401103,6,352.000000,831.000000,1
9401103,7,1061.000000,887.000000,0
9401103,8,176.000000,311.000000,0
9401103,9,166.000000,935.000000,1
9390403,0,1.600000,15.400000,0
9390403,1,3.500000,14.200000,0
9390403,2,7.700000,16.700000,1
9390403,3,4.400000,10.900000,1
9390403,4,40.000000,14.000000,0
9390403,5,594.000000,15.000000,0
9390403,6,402.000000,2.000000,0
