,ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,GuessAnswers,
,,18900,,random,,,,,,,,,,8720053,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18901,,,,,2,20190205193559,2,2,,,1,8720053,0,,,,,,,,,,,,,,,,,,,,,,9,423,0,
,,18902,,,,,,,,,,,,8720053,,1549395368643,,,,,,,,,,,,,,,,,,,,,,,,
,,18903,,,,,,,,,,,,8720053,,1549395372881,,,,,,,,,,,,,,,,,,,,,,,,
,,18904,,,,,,,,,,,,8720053,,1549395374283,,,,,,,,,,,,,,,,,,,,,,,,
,,18905,,,,,,,,,,,,8720053,,1549395374983,,,,,,,,,,,,,,,,,,,,,,,,
,,18906,,,,,,,,,,,,8720053,,,1549395369894,,,,,,,,,,,,,,,,,,,,,,,
,,18907,,,,,,,,,,,,8720053,,,1549395372914,,,,,,,,,,,,,,,,,,,,,,,
,,18908,,,,,,,,,,,,8720053,,,1549395374299,,,,,,,,,,,,,,,,,,,,,,,
,,18909,,,,,,,,,,,,8720053,,,1549395374999,,,,,,,,,,,,,,,,,,,,,,,
,,18910,,,,,2,20190205193559,2,1,,,1,8720053,0,,,,,,,,,,,,,,,,,,,,,,9,3125,0,
,,18911,,,,,,,,,,,,8720053,,,,1549395365841,,,,,,,,,,,,,,,,,,,,,,
,,18912,,,,,,,,,,,,8720053,,,,1549395366023,,,,,,,,,,,,,,,,,,,,,,
,,18913,,,,,,,,,,,,8720053,,,,1549395367876,,,,,,,,,,,,,,,,,,,,,,
,,18914,,,,,,,,,,,,8720053,,,,1549395371046,,,,,,,,,,,,,,,,,,,,,,
,,18915,,,,,,,,,,,,8720053,,,,1549395371563,,,,,,,,,,,,,,,,,,,,,,
,,18916,,,,,,,,,,,,8720053,,,,1549395371846,,,,,,,,,,,,,,,,,,,,,,
,,18917,,,,,,,,,,,,8720053,,,,,1549395365958,,,,,,,,,,,,,,,,,,,,,
,,18918,,,,,,,,,,,,8720053,,,,,1549395366339,,,,,,,,,,,,,,,,,,,,,
,,18919,,,,,,,,,,,,8720053,,,,,1549395367959,,,,,,,,,,,,,,,,,,,,,
,,18920,,,,,,,,,,,,8720053,,,,,1549395371095,,,,,,,,,,,,,,,,,,,,,
,,18921,,,,,,,,,,,,8720053,,,,,1549395371647,,,,,,,,,,,,,,,,,,,,,
,,18922,,,,,,,,,,,,8720053,,,,,1549395372647,,,,,,,,,,,,,,,,,,,,,
,,18923,,,,,2,20190205193616,2,1,,,2,8720053,0,,,,,,,,,,,,,,,,,,,,,,5,18,0,
,,18924,,,,,,,,,,,,8720053,,1549395403468,,,,,,,,,,,,,,,,,,,,,,,,
,,18925,,,,,,,,,,,,8720053,,,1549395403501,,,,,,,,,,,,,,,,,,,,,,,
,,18926,,,,,2,20190205193616,2,2,,,2,8720053,0,,,,,,,,,,,,,,,,,,,,,,5,38,0,
,,18927,,,,,,,,,,,,8720053,,,,1549395403718,,,,,,,,,,,,,,,,,,,,,,
,,18928,,,,,,,,,,,,8720053,,,,,1549395404336,,,,,,,,,,,,,,,,,,,,,
,,18929,,,,,2,20190205193645,2,2,,,3,8720053,0,,,,,,,,,,,,,,,,,,,,,,6,498,0,
,,18930,,,,,,,,,,,,8720053,,1549395427979,,,,,,,,,,,,,,,,,,,,,,,,
,,18931,,,,,,,,,,,,8720053,,,1549395428028,,,,,,,,,,,,,,,,,,,,,,,
,,18932,,,,,2,20190205193645,2,1,,,3,8720053,0,,,,,,,,,,,,,,,,,,,,,,6,151,0,
,,18933,,,,,,,,,,,,8720053,,,,1549395413313,,,,,,,,,,,,,,,,,,,,,,
,,18934,,,,,,,,,,,,8720053,,,,1549395415266,,,,,,,,,,,,,,,,,,,,,,
,,18935,,,,,,,,,,,,8720053,,,,1549395415787,,,,,,,,,,,,,,,,,,,,,,
,,18936,,,,,,,,,,,,8720053,,,,1549395421338,,,,,,,,,,,,,,,,,,,,,,
,,18937,,,,,,,,,,,,8720053,,,,1549395421437,,,,,,,,,,,,,,,,,,,,,,
,,18938,,,,,,,,,,,,8720053,,,,1549395426360,,,,,,,,,,,,,,,,,,,,,,
,,18939,,,,,,,,,,,,8720053,,,,1549395427361,,,,,,,,,,,,,,,,,,,,,,
,,18940,,,,,,,,,,,,8720053,,,,,1549395413779,,,,,,,,,,,,,,,,,,,,,
,,18941,,,,,,,,,,,,8720053,,,,,1549395415617,,,,,,,,,,,,,,,,,,,,,
,,18942,,,,,,,,,,,,8720053,,,,,1549395416099,,,,,,,,,,,,,,,,,,,,,
,,18943,,,,,,,,,,,,8720053,,,,,1549395421404,,,,,,,,,,,,,,,,,,,,,
,,18944,,,,,,,,,,,,8720053,,,,,1549395421939,,,,,,,,,,,,,,,,,,,,,
,,18945,,,,,,,,,,,,8720053,,,,,1549395427111,,,,,,,,,,,,,,,,,,,,,
,,18946,,,,,,,,,,,,8720053,,,,,1549395427829,,,,,,,,,,,,,,,,,,,,,
,,18947,,,,,2,20190205193708,1,2,,,4,8720053,0,,,,,,,,,,,,,,,,,,,,,,1,3.8,0,
,,18948,,,,,,,,,,,,8720053,,1549395441276,,,,,,,,,,,,,,,,,,,,,,,,
,,18949,,,,,,,,,,,,8720053,,,1549395441612,,,,,,,,,,,,,,,,,,,,,,,
,,18950,,,,,2,20190205193708,1,1,,,4,8720053,0,,,,,,,,,,,,,,,,,,,,,,1,1.9,0,
,,18951,,,,,,,,,,,,8720053,,,,1549395434140,,,,,,,,,,,,,,,,,,,,,,
,,18952,,,,,,,,,,,,8720053,,,,1549395438073,,,,,,,,,,,,,,,,,,,,,,
,,18953,,,,,,,,,,,,8720053,,,,,1549395434498,,,,,,,,,,,,,,,,,,,,,
,,18954,,,,,,,,,,,,8720053,,,,,1549395440593,,,,,,,,,,,,,,,,,,,,,
,,18955,,,,,2,20190205193722,1,1,,,5,8720053,0,,,,,,,,,,,,,,,,,,,,,,3,7.1,0,
,,18956,,,,,,,,,,,,8720053,,1549395467877,,,,,,,,,,,,,,,,,,,,,,,,
,,18957,,,,,,,,,,,,8720053,,,1549395470081,,,,,,,,,,,,,,,,,,,,,,,
,,18958,,,,,2,20190205193722,1,2,,,5,8720053,0,,,,,,,,,,,,,,,,,,,,,,3,3.1,0,
,,18959,,,,,,,,,,,,8720053,,,,1549395467594,,,,,,,,,,,,,,,,,,,,,,
,,18960,,,,,,,,,,,,8720053,,,,1549395470181,,,,,,,,,,,,,,,,,,,,,,
,,18961,,,,,,,,,,,,8720053,,,,,1549395467646,,,,,,,,,,,,,,,,,,,,,
,,18962,,,,,,,,,,,,8720053,,,,,1549395470214,,,,,,,,,,,,,,,,,,,,,
,,18963,,,,,2,20190205193750,1,2,,,6,8720053,0,,,,,,,,,,,,,,,,,,,,,,10,190,0,
,,18964,,,,,,,,,,,,8720053,,1549395477389,,,,,,,,,,,,,,,,,,,,,,,,
,,18965,,,,,,,,,,,,8720053,,1549395481393,,,,,,,,,,,,,,,,,,,,,,,,
,,18966,,,,,,,,,,,,8720053,,1549395482144,,,,,,,,,,,,,,,,,,,,,,,,
,,18967,,,,,,,,,,,,8720053,,1549395482427,,,,,,,,,,,,,,,,,,,,,,,,
,,18968,,,,,,,,,,,,8720053,,,1549395478540,,,,,,,,,,,,,,,,,,,,,,,
,,18969,,,,,,,,,,,,8720053,,,1549395481427,,,,,,,,,,,,,,,,,,,,,,,
,,18970,,,,,,,,,,,,8720053,,,1549395482179,,,,,,,,,,,,,,,,,,,,,,,
,,18971,,,,,,,,,,,,8720053,,,1549395483328,,,,,,,,,,,,,,,,,,,,,,,
,,18972,,,,,2,20190205193750,1,1,,,6,8720053,0,,,,,,,,,,,,,,,,,,,,,,10,67,0,
,,18973,,,,,,,,,,,,8720053,,,,1549395477089,,,,,,,,,,,,,,,,,,,,,,
,,18974,,,,,,,,,,,,8720053,,,,1549395478624,,,,,,,,,,,,,,,,,,,,,,
,,18975,,,,,,,,,,,,8720053,,,,1549395480425,,,,,,,,,,,,,,,,,,,,,,
,,18976,,,,,,,,,,,,8720053,,,,,1549395477138,,,,,,,,,,,,,,,,,,,,,
,,18977,,,,,,,,,,,,8720053,,,,,1549395479815,,,,,,,,,,,,,,,,,,,,,
,,18978,,,,,,,,,,,,8720053,,,,,1549395481293,,,,,,,,,,,,,,,,,,,,,
,,18979,,,,,2,20190205193806,1,2,,,7,8720053,0,,,,,,,,,,,,,,,,,,,,,,7,287,0,
,,18980,,,,,,,,,,,,8720053,,1549395490686,,,,,,,,,,,,,,,,,,,,,,,,
,,18981,,,,,,,,,,,,8720053,,,1549395491722,,,,,,,,,,,,,,,,,,,,,,,
,,18982,,,,,2,20190205193806,1,1,,,7,8720053,0,,,,,,,,,,,,,,,,,,,,,,7,17,0,
,,18983,,,,,2,20190205193813,2,2,,,8,8720053,0,,,,,,,,,,,,,,,,,,,,,,4,3.9,0,
,,18984,,,,,,,,,,,,8720053,,1549395496810,,,,,,,,,,,,,,,,,,,,,,,,
,,18985,,,,,,,,,,,,8720053,,1549395503518,,,,,,,,,,,,,,,,,,,,,,,,
,,18986,,,,,,,,,,,,8720053,,,1549395496844,,,,,,,,,,,,,,,,,,,,,,,
,,18987,,,,,,,,,,,,8720053,,,1549395503534,,,,,,,,,,,,,,,,,,,,,,,
,,18988,,,,,2,20190205193813,2,1,,,8,8720053,0,,,,,,,,,,,,,,,,,,,,,,4,1.9,0,
,,18989,,,,,,,,,,,,8720053,,,,1549395497227,,,,,,,,,,,,,,,,,,,,,,
,,18990,,,,,,,,,,,,8720053,,,,1549395502448,,,,,,,,,,,,,,,,,,,,,,
,,18991,,,,,,,,,,,,8720053,,,,,1549395498495,,,,,,,,,,,,,,,,,,,,,
,,18992,,,,,,,,,,,,8720053,,,,,1549395503401,,,,,,,,,,,,,,,,,,,,,
,,18993,,,,,2,20190205193824,1,1,,,9,8720053,0,,,,,,,,,,,,,,,,,,,,,,2,1.6,0,
,,18994,,,,,,,,,,,,8720053,,1549395514146,,,,,,,,,,,,,,,,,,,,,,,,
,,18995,,,,,,,,,,,,8720053,,1549395514229,,,,,,,,,,,,,,,,,,,,,,,,
,,18996,,,,,,,,,,,,8720053,,1549395516081,,,,,,,,,,,,,,,,,,,,,,,,
,,18997,,,,,,,,,,,,8720053,,,1549395514198,,,,,,,,,,,,,,,,,,,,,,,
,,18998,,,,,,,,,,,,8720053,,,1549395514546,,,,,,,,,,,,,,,,,,,,,,,
,,18999,,,,,,,,,,,,8720053,,,1549395516749,,,,,,,,,,,,,,,,,,,,,,,
,,19000,,,,,2,20190205193824,1,2,,,9,8720053,0,,,,,,,,,,,,,,,,,,,,,,2,1.1,0,
,,19001,,,,,,,,,,,,8720053,,,,1549395516815,,,,,,,,,,,,,,,,,,,,,,
,,19002,,,,,,,,,,,,8720053,,,,,1549395516849,,,,,,,,,,,,,,,,,,,,,
,,19003,,,,,2,20190205193837,2,2,,,10,8720053,0,,,,,,,,,,,,,,,,,,,,,,8,583,0,
,,19004,,,,,,,,,,,,8720053,,1549395520686,,,,,,,,,,,,,,,,,,,,,,,,
,,19005,,,,,,,,,,,,8720053,,1549395521838,,,,,,,,,,,,,,,,,,,,,,,,
,,19006,,,,,,,,,,,,8720053,,,1549395520772,,,,,,,,,,,,,,,,,,,,,,,
,,19007,,,,,,,,,,,,8720053,,,1549395521871,,,,,,,,,,,,,,,,,,,,,,,
,,19008,,,,,2,20190205193837,2,1,,,10,8720053,0,,,,,,,,,,,,,,,,,,,,,,8,298,0,
,,19009,,,,,,,,,,,,8720053,,,,1549395520954,,,,,,,,,,,,,,,,,,,,,,
,,19010,,,,,,,,,,,,8720053,,,,,1549395521754,,,,,,,,,,,,,,,,,,,,,
,,19011,,,,,,,,,20190205193842,submitted,,8720053,,,,,,,,,,,,,,,,,,,,,,,,,,
,27.5.139.198,19012,,random,,,,,,,,,,9461641,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19013,,random,,,,,,,,,,9461641,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19014,,,,,2,20190205193802,1,2,,,1,9461641,0,,,,,,,,,,,,,,,,,,,,,,4,1.8,0,
,,19015,,,,,,,,,,,,9461641,,1549395484299,,,,,,,,,,,,,,,,,,,,,,,,
,,19016,,,,,,,,,,,,9461641,,1549395487399,,,,,,,,,,,,,,,,,,,,,,,,
,,19017,,,,,,,,,,,,9461641,,1549395492128,,,,,,,,,,,,,,,,,,,,,,,,
,,19018,,,,,,,,,,,,9461641,,1549395492439,,,,,,,,,,,,,,,,,,,,,,,,
,,19019,,,,,,,,,,,,9461641,,1549395494121,,,,,,,,,,,,,,,,,,,,,,,,
,,19020,,,,,,,,,,,,9461641,,1549395494389,,,,,,,,,,,,,,,,,,,,,,,,
,,19021,,,,,,,,,,,,9461641,,,1549395486519,,,,,,,,,,,,,,,,,,,,,,,
,,19022,,,,,,,,,,,,9461641,,,1549395487459,,,,,,,,,,,,,,,,,,,,,,,
,,19023,,,,,,,,,,,,9461641,,,1549395492159,,,,,,,,,,,,,,,,,,,,,,,
,,19024,,,,,,,,,,,,9461641,,,1549395492468,,,,,,,,,,,,,,,,,,,,,,,
,,19025,,,,,,,,,,,,9461641,,,1549395494148,,,,,,,,,,,,,,,,,,,,,,,
,,19026,,,,,,,,,,,,9461641,,,1549395495120,,,,,,,,,,,,,,,,,,,,,,,
,,19027,,,,,2,20190205193802,1,1,,,1,9461641,0,,,,,,,,,,,,,,,,,,,,,,4,3.9,0,
,,19028,,,,,,,,,,,,9461641,,,,1549395483278,,,,,,,,,,,,,,,,,,,,,,
,,19029,,,,,,,,,,,,9461641,,,,1549395486618,,,,,,,,,,,,,,,,,,,,,,
,,19030,,,,,,,,,,,,9461641,,,,1549395486868,,,,,,,,,,,,,,,,,,,,,,
,,19031,,,,,,,,,,,,9461641,,,,1549395491988,,,,,,,,,,,,,,,,,,,,,,
,,19032,,,,,,,,,,,,9461641,,,,1549395492568,,,,,,,,,,,,,,,,,,,,,,
,,19033,,,,,,,,,,,,9461641,,,,1549395493059,,,,,,,,,,,,,,,,,,,,,,
,,19034,,,,,,,,,,,,9461641,,,,,1549395483758,,,,,,,,,,,,,,,,,,,,,
,,19035,,,,,,,,,,,,9461641,,,,,1549395486719,,,,,,,,,,,,,,,,,,,,,
,,19036,,,,,,,,,,,,9461641,,,,,1549395486938,,,,,,,,,,,,,,,,,,,,,
,,19037,,,,,,,,,,,,9461641,,,,,1549395492028,,,,,,,,,,,,,,,,,,,,,
,,19038,,,,,,,,,,,,9461641,,,,,1549395492748,,,,,,,,,,,,,,,,,,,,,
,,19039,,,,,,,,,,,,9461641,,,,,1549395493989,,,,,,,,,,,,,,,,,,,,,
,,19040,,,,,2,20190205193818,1,1,,,2,9461641,0,,,,,,,,,,,,,,,,,,,,,,1,6.2,0,
,,19041,,,,,,,,,,,,9461641,,1549395497658,,,,,,,,,,,,,,,,,,,,,,,,
,,19042,,,,,,,,,,,,9461641,,,1549395498238,,,,,,,,,,,,,,,,,,,,,,,
,,19043,,,,,2,20190205193818,1,2,,,2,9461641,0,,,,,,,,,,,,,,,,,,,,,,1,4.4,0,
,,19044,,,,,,,,,,,,9461641,,,,1549395497439,,,,,,,,,,,,,,,,,,,,,,
,,19045,,,,,,,,,,,,9461641,,,,1549395498339,,,,,,,,,,,,,,,,,,,,,,
,,19046,,,,,,,,,,,,9461641,,,,,1549395497558,,,,,,,,,,,,,,,,,,,,,
,,19047,,,,,,,,,,,,9461641,,,,,1549395498389,,,,,,,,,,,,,,,,,,,,,
,,19048,,,,,2,20190205193821,2,2,,,3,9461641,0,,,,,,,,,,,,,,,,,,,,,,9,2185,0,
,,19049,,,,,,,,,,,,9461641,,1549395500408,,,,,,,,,,,,,,,,,,,,,,,,
,,19050,,,,,,,,,,,,9461641,,1549395501259,,,,,,,,,,,,,,,,,,,,,,,,
,,19051,,,,,,,,,,,,9461641,,,1549395500418,,,,,,,,,,,,,,,,,,,,,,,
,,19052,,,,,,,,,,,,9461641,,,1549395501309,,,,,,,,,,,,,,,,,,,,,,,
,,19053,,,,,2,20190205193821,2,1,,,3,9461641,0,,,,,,,,,,,,,,,,,,,,,,9,1938,0,
,,19054,,,,,,,,,,,,9461641,,,,1549395500639,,,,,,,,,,,,,,,,,,,,,,
,,19055,,,,,,,,,,,,9461641,,,,,1549395501158,,,,,,,,,,,,,,,,,,,,,
,,19056,,,,,2,20190205193824,1,1,,,4,9461641,0,,,,,,,,,,,,,,,,,,,,,,10,434,0,
,,19057,,,,,,,,,,,,9461641,,1549395503159,,,,,,,,,,,,,,,,,,,,,,,,
,,19058,,,,,,,,,,,,9461641,,1549395503408,,,,,,,,,,,,,,,,,,,,,,,,
,,19059,,,,,,,,,,,,9461641,,,1549395503209,,,,,,,,,,,,,,,,,,,,,,,
,,19060,,,,,,,,,,,,9461641,,,1549395504288,,,,,,,,,,,,,,,,,,,,,,,
,,19061,,,,,2,20190205193824,1,2,,,4,9461641,0,,,,,,,,,,,,,,,,,,,,,,10,303,0,
,,19062,,,,,,,,,,,,9461641,,,,1549395502909,,,,,,,,,,,,,,,,,,,,,,
,,19063,,,,,,,,,,,,9461641,,,,1549395504358,,,,,,,,,,,,,,,,,,,,,,
,,19064,,,,,,,,,,,,9461641,,,,,1549395503008,,,,,,,,,,,,,,,,,,,,,
,,19065,,,,,,,,,,,,9461641,,,,,1549395504388,,,,,,,,,,,,,,,,,,,,,
,,19066,,,,,2,20190205193827,2,1,,,5,9461641,0,,,,,,,,,,,,,,,,,,,,,,5,60,0,
,,19067,,,,,2,20190205193827,2,2,,,5,9461641,0,,,,,,,,,,,,,,,,,,,,,,5,24,0,
,,19068,,,,,,,,,,,,9461641,,,,1549395506760,,,,,,,,,,,,,,,,,,,,,,
,,19069,,,,,,,,,,,,9461641,,,,1549395507030,,,,,,,,,,,,,,,,,,,,,,
,,19070,,,,,,,,,,,,9461641,,,,,1549395506830,,,,,,,,,,,,,,,,,,,,,
,,19071,,,,,,,,,,,,9461641,,,,,1549395507881,,,,,,,,,,,,,,,,,,,,,
,,19072,,,,,2,20190205193831,1,1,,,6,9461641,0,,,,,,,,,,,,,,,,,,,,,,3,3.1,0,
,,19073,,,,,,,,,,,,9461641,,1549395511921,,,,,,,,,,,,,,,,,,,,,,,,
,,19074,,,,,,,,,,,,9461641,,,1549395512501,,,,,,,,,,,,,,,,,,,,,,,
,,19075,,,,,2,20190205193831,1,2,,,6,9461641,0,,,,,,,,,,,,,,,,,,,,,,3,3.1,0,
,,19076,,,,,,,,,,,,9461641,,,,1549395510511,,,,,,,,,,,,,,,,,,,,,,
,,19077,,,,,,,,,,,,9461641,,,,1549395512571,,,,,,,,,,,,,,,,,,,,,,
,,19078,,,,,,,,,,,,9461641,,,,,1549395510520,,,,,,,,,,,,,,,,,,,,,
,,19079,,,,,,,,,,,,9461641,,,,,1549395512600,,,,,,,,,,,,,,,,,,,,,
,,19080,,,,,2,20190205193835,1,2,,,7,9461641,0,,,,,,,,,,,,,,,,,,,,,,7,143,0,
,,19081,,,,,,,,,,,,9461641,,1549395514441,,,,,,,,,,,,,,,,,,,,,,,,
,,19082,,,,,,,,,,,,9461641,,,1549395515221,,,,,,,,,,,,,,,,,,,,,,,
,,19083,,,,,2,20190205193835,1,1,,,7,9461641,0,,,,,,,,,,,,,,,,,,,,,,7,281,0,
,,19084,,,,,2,20190205193838,2,2,,,8,9461641,0,,,,,,,,,,,,,,,,,,,,,,2,2.1,0,
,,19085,,,,,,,,,,,,9461641,,1549395517781,,,,,,,,,,,,,,,,,,,,,,,,
,,19086,,,,,,,,,,,,9461641,,,1549395517830,,,,,,,,,,,,,,,,,,,,,,,
,,19087,,,,,2,20190205193838,2,1,,,8,9461641,0,,,,,,,,,,,,,,,,,,,,,,2,4.3,0,
,,19088,,,,,,,,,,,,9461641,,,,1549395517161,,,,,,,,,,,,,,,,,,,,,,
,,19089,,,,,,,,,,,,9461641,,,,,1549395517701,,,,,,,,,,,,,,,,,,,,,
,,19090,,,,,2,20190205193840,1,1,,,9,9461641,0,,,,,,,,,,,,,,,,,,,,,,8,3509,0,
,,19091,,,,,,,,,,,,9461641,,1549395519983,,,,,,,,,,,,,,,,,,,,,,,,
,,19092,,,,,,,,,,,,9461641,,,1549395520480,,,,,,,,,,,,,,,,,,,,,,,
,,19093,,,,,2,20190205193840,1,2,,,9,9461641,0,,,,,,,,,,,,,,,,,,,,,,8,537,0,
,,19094,,,,,,,,,,,,9461641,,,,1549395519680,,,,,,,,,,,,,,,,,,,,,,
,,19095,,,,,,,,,,,,9461641,,,,1549395520600,,,,,,,,,,,,,,,,,,,,,,
,,19096,,,,,,,,,,,,9461641,,,,,1549395519730,,,,,,,,,,,,,,,,,,,,,
,,19097,,,,,,,,,,,,9461641,,,,,1549395520630,,,,,,,,,,,,,,,,,,,,,
,,19098,,,,,2,20190205193843,2,2,,,10,9461641,0,,,,,,,,,,,,,,,,,,,,,,6,585,0,
,,19099,,,,,,,,,,,,9461641,,1549395522611,,,,,,,,,,,,,,,,,,,,,,,,
,,19100,,,,,,,,,,,,9461641,,1549395523890,,,,,,,,,,,,,,,,,,,,,,,,
,,19101,,,,,,,,,,,,9461641,,,1549395522632,,,,,,,,,,,,,,,,,,,,,,,
,,19102,,,,,,,,,,,,9461641,,,1549395523930,,,,,,,,,,,,,,,,,,,,,,,
,,19103,,,,,2,20190205193843,2,1,,,10,9461641,0,,,,,,,,,,,,,,,,,,,,,,6,681,0,
,,19104,,,,,,,,,,,,9461641,,,,1549395522661,,,,,,,,,,,,,,,,,,,,,,
,,19105,,,,,,,,,,,,9461641,,,,1549395522931,,,,,,,,,,,,,,,,,,,,,,
,,19106,,,,,,,,,,,,9461641,,,,,1549395522760,,,,,,,,,,,,,,,,,,,,,
,,19107,,,,,,,,,,,,9461641,,,,,1549395523811,,,,,,,,,,,,,,,,,,,,,
,,19108,,,,,,,,,20190205193847,submitted,,9461641,,,,,,,,,,,,,,,,,,,,,,,,,,
,157.50.196.16,19109,,random,,,,,,,,,,9276442,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19110,,random,,,,,,,,,,9276442,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19111,,,,,2,20190205193615,1,1,,,1,9276442,0,,,,,,,,,,,,,,,,,,,,,,3,2.6,0,
,,19112,,,,,,,,,,,,9276442,,1549395465468,,,,,,,,,,,,,,,,,,,,,,,,
,,19113,,,,,,,,,,,,9276442,,1549395471621,,,,,,,,,,,,,,,,,,,,,,,,
,,19114,,,,,,,,,,,,9276442,,1549395472497,,,,,,,,,,,,,,,,,,,,,,,,
,,19115,,,,,,,,,,,,9276442,,1549395473799,,,,,,,,,,,,,,,,,,,,,,,,
,,19116,,,,,,,,,,,,9276442,,,1549395466240,,,,,,,,,,,,,,,,,,,,,,,
,,19117,,,,,,,,,,,,9276442,,,1549395471646,,,,,,,,,,,,,,,,,,,,,,,
,,19118,,,,,,,,,,,,9276442,,,1549395472649,,,,,,,,,,,,,,,,,,,,,,,
,,19119,,,,,,,,,,,,9276442,,,1549395474301,,,,,,,,,,,,,,,,,,,,,,,
,,19120,,,,,2,20190205193615,1,2,,,1,9276442,0,,,,,,,,,,,,,,,,,,,,,,3,3.3,0,
,,19121,,,,,,,,,,,,9276442,,,,1549395464665,,,,,,,,,,,,,,,,,,,,,,
,,19122,,,,,,,,,,,,9276442,,,,1549395465191,,,,,,,,,,,,,,,,,,,,,,
,,19123,,,,,,,,,,,,9276442,,,,1549395471722,,,,,,,,,,,,,,,,,,,,,,
,,19124,,,,,,,,,,,,9276442,,,,1549395472021,,,,,,,,,,,,,,,,,,,,,,
,,19125,,,,,,,,,,,,9276442,,,,1549395472848,,,,,,,,,,,,,,,,,,,,,,
,,19126,,,,,,,,,,,,9276442,,,,1549395473574,,,,,,,,,,,,,,,,,,,,,,
,,19127,,,,,,,,,,,,9276442,,,,1549395474326,,,,,,,,,,,,,,,,,,,,,,
,,19128,,,,,,,,,,,,9276442,,,,,1549395464690,,,,,,,,,,,,,,,,,,,,,
,,19129,,,,,,,,,,,,9276442,,,,,1549395465239,,,,,,,,,,,,,,,,,,,,,
,,19130,,,,,,,,,,,,9276442,,,,,1549395471796,,,,,,,,,,,,,,,,,,,,,
,,19131,,,,,,,,,,,,9276442,,,,,1549395472046,,,,,,,,,,,,,,,,,,,,,
,,19132,,,,,,,,,,,,9276442,,,,,1549395472873,,,,,,,,,,,,,,,,,,,,,
,,19133,,,,,,,,,,,,9276442,,,,,1549395473649,,,,,,,,,,,,,,,,,,,,,
,,19134,,,,,,,,,,,,9276442,,,,,1549395474353,,,,,,,,,,,,,,,,,,,,,
,,19135,,,,,2,20190205193757,1,2,,,2,9276442,0,,,,,,,,,,,,,,,,,,,,,,2,1.9,0,
,,19136,,,,,,,,,,,,9276442,,1549395480932,,,,,,,,,,,,,,,,,,,,,,,,
,,19137,,,,,,,,,,,,9276442,,1549395481708,,,,,,,,,,,,,,,,,,,,,,,,
,,19138,,,,,,,,,,,,9276442,,1549395482152,,,,,,,,,,,,,,,,,,,,,,,,
,,19139,,,,,,,,,,,,9276442,,1549395483813,,,,,,,,,,,,,,,,,,,,,,,,
,,19140,,,,,,,,,,,,9276442,,,1549395481008,,,,,,,,,,,,,,,,,,,,,,,
,,19141,,,,,,,,,,,,9276442,,,1549395482089,,,,,,,,,,,,,,,,,,,,,,,
,,19142,,,,,,,,,,,,9276442,,,1549395482183,,,,,,,,,,,,,,,,,,,,,,,
,,19143,,,,,,,,,,,,9276442,,,1549395484511,,,,,,,,,,,,,,,,,,,,,,,
,,19144,,,,,2,20190205193757,1,1,,,2,9276442,0,,,,,,,,,,,,,,,,,,,,,,2,2.6,0,
,,19145,,,,,,,,,,,,9276442,,,,1549395481209,,,,,,,,,,,,,,,,,,,,,,
,,19146,,,,,,,,,,,,9276442,,,,,1549395481466,,,,,,,,,,,,,,,,,,,,,
,,19147,,,,,2,20190205193807,2,1,,,3,9276442,0,,,,,,,,,,,,,,,,,,,,,,10,323,0,
,,19148,,,,,,,,,,,,9276442,,1549395489271,,,,,,,,,,,,,,,,,,,,,,,,
,,19149,,,,,,,,,,,,9276442,,,1549395489793,,,,,,,,,,,,,,,,,,,,,,,
,,19150,,,,,2,20190205193807,2,2,,,3,9276442,0,,,,,,,,,,,,,,,,,,,,,,10,438,0,
,,19151,,,,,,,,,,,,9276442,,,,1549395488666,,,,,,,,,,,,,,,,,,,,,,
,,19152,,,,,,,,,,,,9276442,,,,1549395490217,,,,,,,,,,,,,,,,,,,,,,
,,19153,,,,,,,,,,,,9276442,,,,,1549395489022,,,,,,,,,,,,,,,,,,,,,
,,19154,,,,,,,,,,,,9276442,,,,,1549395490722,,,,,,,,,,,,,,,,,,,,,
,,19155,,,,,2,20190205193813,2,1,,,4,9276442,0,,,,,,,,,,,,,,,,,,,,,,5,57,0,
,,19156,,,,,2,20190205193813,2,2,,,4,9276442,0,,,,,,,,,,,,,,,,,,,,,,5,37,0,
,,19157,,,,,,,,,,,,9276442,,,,1549395493397,,,,,,,,,,,,,,,,,,,,,,
,,19158,,,,,,,,,,,,9276442,,,,1549395494903,,,,,,,,,,,,,,,,,,,,,,
,,19159,,,,,,,,,,,,9276442,,,,,1549395493449,,,,,,,,,,,,,,,,,,,,,
