ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,GuessAnswers,
,48574,,,,,,,,,,,,3929024,,,,,1550193831642,,,,,,,,,,,,,,,,,,,,,
,48575,,,,,2,20190215012354,2,1,,,4,3929024,0,,,,,,,,,,,,,,,,,,,,,,8,908,0,
,48576,,,,,2,20190215012354,2,2,,,4,3929024,0,,,,,,,,,,,,,,,,,,,,,,8,345,0,
,48577,,,,,,,,,,,,3929024,,,,1550193834792,,,,,,,,,,,,,,,,,,,,,,
,48578,,,,,,,,,,,,3929024,,,,,1550193835859,,,,,,,,,,,,,,,,,,,,,
,48579,,,,,2,20190215012359,2,2,,,5,3929024,0,,,,,,,,,,,,,,,,,,,,,,6,985,0,
,48580,,,,,,,,,,,,3929024,,1550193838843,,,,,,,,,,,,,,,,,,,,,,,,
,48581,,,,,,,,,,,,3929024,,1550193839709,,,,,,,,,,,,,,,,,,,,,,,,
,48582,,,,,,,,,,,,3929024,,,1550193838892,,,,,,,,,,,,,,,,,,,,,,,
,48583,,,,,,,,,,,,3929024,,,1550193839858,,,,,,,,,,,,,,,,,,,,,,,
,48584,,,,,2,20190215012359,2,1,,,5,3929024,0,,,,,,,,,,,,,,,,,,,,,,6,169,0,
,48585,,,,,,,,,,,,3929024,,,,1550193839092,,,,,,,,,,,,,,,,,,,,,,
,48586,,,,,,,,,,,,3929024,,,,,1550193839576,,,,,,,,,,,,,,,,,,,,,
,48587,,,,,2,20190215012403,1,2,,,6,3929024,0,,,,,,,,,,,,,,,,,,,,,,1,1.6,0,
,48588,,,,,,,,,,,,3929024,,1550193843109,,,,,,,,,,,,,,,,,,,,,,,,
,48589,,,,,,,,,,,,3929024,,1550193844992,,,,,,,,,,,,,,,,,,,,,,,,
,48590,,,,,,,,,,,,3929024,,,1550193843177,,,,,,,,,,,,,,,,,,,,,,,
,48591,,,,,,,,,,,,3929024,,,1550193845959,,,,,,,,,,,,,,,,,,,,,,,
,48592,,,,,2,20190215012403,1,1,,,6,3929024,0,,,,,,,,,,,,,,,,,,,,,,1,3.4,0,
,48593,,,,,,,,,,,,3929024,,,,1550193843526,,,,,,,,,,,,,,,,,,,,,,
,48594,,,,,,,,,,,,3929024,,,,,1550193844576,,,,,,,,,,,,,,,,,,,,,
,48595,,,,,2,20190215012409,1,2,,,7,3929024,0,,,,,,,,,,,,,,,,,,,,,,3,1.7,0,
,48596,,,,,,,,,,,,3929024,,1550193849392,,,,,,,,,,,,,,,,,,,,,,,,
,48597,,,,,,,,,,,,3929024,,1550193851493,,,,,,,,,,,,,,,,,,,,,,,,
,48598,,,,,,,,,,,,3929024,,,1550193849592,,,,,,,,,,,,,,,,,,,,,,,
,48599,,,,,,,,,,,,3929024,,,1550193851958,,,,,,,,,,,,,,,,,,,,,,,
,48600,,,,,2,20190215012409,1,1,,,7,3929024,0,,,,,,,,,,,,,,,,,,,,,,3,1.6,0,
,48601,,,,,,,,,,,,3929024,,,,1550193849825,,,,,,,,,,,,,,,,,,,,,,
,48602,,,,,,,,,,,,3929024,,,,,1550193851375,,,,,,,,,,,,,,,,,,,,,
,48603,,,,,2,20190215012414,1,2,,,8,3929024,0,,,,,,,,,,,,,,,,,,,,,,7,13,0,
,48604,,,,,,,,,,,,3929024,,1550193854826,,,,,,,,,,,,,,,,,,,,,,,,
,48605,,,,,,,,,,,,3929024,,1550193859075,,,,,,,,,,,,,,,,,,,,,,,,
,48606,,,,,,,,,,,,3929024,,1550193859275,,,,,,,,,,,,,,,,,,,,,,,,
,48607,,,,,,,,,,,,3929024,,,1550193854893,,,,,,,,,,,,,,,,,,,,,,,
,48608,,,,,,,,,,,,3929024,,,1550193859126,,,,,,,,,,,,,,,,,,,,,,,
,48609,,,,,,,,,,,,3929024,,,1550193859506,,,,,,,,,,,,,,,,,,,,,,,
,48610,,,,,2,20190215012414,1,1,,,8,3929024,0,,,,,,,,,,,,,,,,,,,,,,7,265,0,
,48611,,,,,,,,,,,,3929024,,,,1550193855225,,,,,,,,,,,,,,,,,,,,,,
,48612,,,,,,,,,,,,3929024,,,,,1550193858492,,,,,,,,,,,,,,,,,,,,,
,48613,,,,,2,20190215012422,1,2,,,9,3929024,0,,,,,,,,,,,,,,,,,,,,,,5,22,0,
,48614,,,,,,,,,,,,3929024,,1550193863991,,,,,,,,,,,,,,,,,,,,,,,,
,48615,,,,,,,,,,,,3929024,,1550193871925,,,,,,,,,,,,,,,,,,,,,,,,
,48616,,,,,,,,,,,,3929024,,1550193872174,,,,,,,,,,,,,,,,,,,,,,,,
,48617,,,,,,,,,,,,3929024,,,1550193864075,,,,,,,,,,,,,,,,,,,,,,,
,48618,,,,,,,,,,,,3929024,,,1550193871941,,,,,,,,,,,,,,,,,,,,,,,
,48619,,,,,,,,,,,,3929024,,,1550193876158,,,,,,,,,,,,,,,,,,,,,,,
,48620,,,,,2,20190215012422,1,1,,,9,3929024,0,,,,,,,,,,,,,,,,,,,,,,5,16,0,
,48621,,,,,,,,,,,,3929024,,,,1550193864242,,,,,,,,,,,,,,,,,,,,,,
,48622,,,,,,,,,,,,3929024,,,,1550193871692,,,,,,,,,,,,,,,,,,,,,,
,48623,,,,,,,,,,,,3929024,,,,,1550193866058,,,,,,,,,,,,,,,,,,,,,
,48624,,,,,,,,,,,,3929024,,,,,1550193871808,,,,,,,,,,,,,,,,,,,,,
,48625,,,,,2,20190215012439,2,1,,,10,3929024,0,,,,,,,,,,,,,,,,,,,,,,2,1.1,0,
,48626,,,,,,,,,,,,3929024,,1550193881108,,,,,,,,,,,,,,,,,,,,,,,,
,48627,,,,,,,,,,,,3929024,,,1550193881241,,,,,,,,,,,,,,,,,,,,,,,
,48628,,,,,2,20190215012439,2,2,,,10,3929024,0,,,,,,,,,,,,,,,,,,,,,,2,11.2,0,
,48629,,,,,,,,,,,,3929024,,,,1550193880892,,,,,,,,,,,,,,,,,,,,,,
,48630,,,,,,,,,,,,3929024,,,,1550193881341,,,,,,,,,,,,,,,,,,,,,,
,48631,,,,,,,,,,,,3929024,,,,,1550193880942,,,,,,,,,,,,,,,,,,,,,
,48632,,,,,,,,,,,,3929024,,,,,1550193882358,,,,,,,,,,,,,,,,,,,,,
,48633,,,,,,,,,20190215012445,submitted,,3929024,,,,,,,,,,,,,,,,,,,,,,,,,,
73.8.86.239,48634,,random,,,,,,,,,,2071186,,,,,,,,,,,,,,,,,,,,,,,,,,
,48635,,random,,,,,,,,,,2071186,,,,,,,,,,,,,,,,,,,,,,,,,,
,48636,,,,,2,20190215012321,2,2,,,1,2071186,0,,,,,,,,,,,,,,,,,,,,,,4,5,0,
,48637,,,,,,,,,,,,2071186,,1550193812929,,,,,,,,,,,,,,,,,,,,,,,,
,48638,,,,,,,,,,,,2071186,,,1550193813463,,,,,,,,,,,,,,,,,,,,,,,
,48639,,,,,2,20190215012321,2,1,,,1,2071186,0,,,,,,,,,,,,,,,,,,,,,,4,3.9,0,
,48640,,,,,,,,,,,,2071186,,,,1550193804525,,,,,,,,,,,,,,,,,,,,,,
,48641,,,,,,,,,,,,2071186,,,,,1550193812879,,,,,,,,,,,,,,,,,,,,,
,48642,,,,,2,20190215012338,2,2,,,2,2071186,0,,,,,,,,,,,,,,,,,,,,,,6,41,0,
,48643,,,,,,,,,,,,2071186,,1550193819333,,,,,,,,,,,,,,,,,,,,,,,,
,48644,,,,,,,,,,,,2071186,,,1550193819948,,,,,,,,,,,,,,,,,,,,,,,
,48645,,,,,2,20190215012338,2,1,,,2,2071186,0,,,,,,,,,,,,,,,,,,,,,,6,409,0,
,48646,,,,,,,,,,,,2071186,,,,1550193820783,,,,,,,,,,,,,,,,,,,,,,
,48647,,,,,,,,,,,,2071186,,,,,1550193821967,,,,,,,,,,,,,,,,,,,,,
,48648,,,,,2,20190215012343,2,1,,,3,2071186,0,,,,,,,,,,,,,,,,,,,,,,10,51,0,
,48649,,,,,,,,,,,,2071186,,1550193824882,,,,,,,,,,,,,,,,,,,,,,,,
,48650,,,,,,,,,,,,2071186,,1550193825269,,,,,,,,,,,,,,,,,,,,,,,,
,48651,,,,,,,,,,,,2071186,,,1550193824887,,,,,,,,,,,,,,,,,,,,,,,
,48652,,,,,,,,,,,,2071186,,,1550193825286,,,,,,,,,,,,,,,,,,,,,,,
,48653,,,,,2,20190215012343,2,2,,,3,2071186,0,,,,,,,,,,,,,,,,,,,,,,10,1644,0,
,48654,,,,,,,,,,,,2071186,,,,1550193825302,,,,,,,,,,,,,,,,,,,,,,
,48655,,,,,,,,,,,,2071186,,,,1550193827337,,,,,,,,,,,,,,,,,,,,,,
,48656,,,,,,,,,,,,2071186,,,,,1550193825335,,,,,,,,,,,,,,,,,,,,,
,48657,,,,,,,,,,,,2071186,,,,,1550193829437,,,,,,,,,,,,,,,,,,,,,
,48658,,,,,2,20190215012351,2,1,,,4,2071186,0,,,,,,,,,,,,,,,,,,,,,,7,14,0,
,48659,,,,,,,,,,,,2071186,,1550193831871,,,,,,,,,,,,,,,,,,,,,,,,
,48660,,,,,,,,,,,,2071186,,,1550193832288,,,,,,,,,,,,,,,,,,,,,,,
,48661,,,,,2,20190215012351,2,2,,,4,2071186,0,,,,,,,,,,,,,,,,,,,,,,7,180,0,
,48662,,,,,,,,,,,,2071186,,,,1550193831373,,,,,,,,,,,,,,,,,,,,,,
,48663,,,,,,,,,,,,2071186,,,,1550193832854,,,,,,,,,,,,,,,,,,,,,,
,48664,,,,,,,,,,,,2071186,,,,,1550193831728,,,,,,,,,,,,,,,,,,,,,
,48665,,,,,,,,,,,,2071186,,,,,1550193833338,,,,,,,,,,,,,,,,,,,,,
,48666,,,,,2,20190215012354,1,2,,,5,2071186,0,,,,,,,,,,,,,,,,,,,,,,2,17.4,0,
,48667,,,,,,,,,,,,2071186,,1550193834572,,,,,,,,,,,,,,,,,,,,,,,,
,48668,,,,,,,,,,,,2071186,,1550193838274,,,,,,,,,,,,,,,,,,,,,,,,
,48669,,,,,,,,,,,,2071186,,1550193840426,,,,,,,,,,,,,,,,,,,,,,,,
,48670,,,,,,,,,,,,2071186,,,1550193835497,,,,,,,,,,,,,,,,,,,,,,,
,48671,,,,,,,,,,,,2071186,,,1550193839442,,,,,,,,,,,,,,,,,,,,,,,
,48672,,,,,,,,,,,,2071186,,,1550193840698,,,,,,,,,,,,,,,,,,,,,,,
,48673,,,,,2,20190215012354,1,1,,,5,2071186,0,,,,,,,,,,,,,,,,,,,,,,2,4,0,
,48674,,,,,,,,,,,,2071186,,,,1550193839558,,,,,,,,,,,,,,,,,,,,,,
,48675,,,,,,,,,,,,2071186,,,,,1550193840361,,,,,,,,,,,,,,,,,,,,,
,48676,,,,,2,20190215012402,1,1,,,6,2071186,0,,,,,,,,,,,,,,,,,,,,,,1,7.8,0,
,48677,,,,,,,,,,,,2071186,,1550193846529,,,,,,,,,,,,,,,,,,,,,,,,
,48678,,,,,,,,,,,,2071186,,,1550193847629,,,,,,,,,,,,,,,,,,,,,,,
,48679,,,,,2,20190215012402,1,2,,,6,2071186,0,,,,,,,,,,,,,,,,,,,,,,1,3.6,0,
,48680,,,,,,,,,,,,2071186,,,,1550193842564,,,,,,,,,,,,,,,,,,,,,,
,48681,,,,,,,,,,,,2071186,,,,1550193847645,,,,,,,,,,,,,,,,,,,,,,
,48682,,,,,,,,,,,,2071186,,,,,1550193842644,,,,,,,,,,,,,,,,,,,,,
,48683,,,,,,,,,,,,2071186,,,,,1550193847663,,,,,,,,,,,,,,,,,,,,,
,48684,,,,,2,20190215012408,2,1,,,7,2071186,0,,,,,,,,,,,,,,,,,,,,,,3,1.7,0,
,48685,,,,,,,,,,,,2071186,,1550193849393,,,,,,,,,,,,,,,,,,,,,,,,
,48686,,,,,,,,,,,,2071186,,1550193850292,,,,,,,,,,,,,,,,,,,,,,,,
,48687,,,,,,,,,,,,2071186,,,1550193850021,,,,,,,,,,,,,,,,,,,,,,,
,48688,,,,,,,,,,,,2071186,,,1550193850492,,,,,,,,,,,,,,,,,,,,,,,
,48689,,,,,2,20190215012408,2,2,,,7,2071186,0,,,,,,,,,,,,,,,,,,,,,,3,4,0,
,48690,,,,,,,,,,,,2071186,,,,1550193849294,,,,,,,,,,,,,,,,,,,,,,
,48691,,,,,,,,,,,,2071186,,,,1550193850543,,,,,,,,,,,,,,,,,,,,,,
,48692,,,,,,,,,,,,2071186,,,,1550193851261,,,,,,,,,,,,,,,,,,,,,,
,48693,,,,,,,,,,,,2071186,,,,,1550193849308,,,,,,,,,,,,,,,,,,,,,
,48694,,,,,,,,,,,,2071186,,,,,1550193851072,,,,,,,,,,,,,,,,,,,,,
,48695,,,,,,,,,,,,2071186,,,,,1550193851594,,,,,,,,,,,,,,,,,,,,,
,48696,,,,,2,20190215012412,1,1,,,8,2071186,0,,,,,,,,,,,,,,,,,,,,,,9,164,0,
,48697,,,,,,,,,,,,2071186,,1550193853277,,,,,,,,,,,,,,,,,,,,,,,,
,48698,,,,,,,,,,,,2071186,,1550193858197,,,,,,,,,,,,,,,,,,,,,,,,
,48699,,,,,,,,,,,,2071186,,,1550193854379,,,,,,,,,,,,,,,,,,,,,,,
,48700,,,,,,,,,,,,2071186,,,1550193858947,,,,,,,,,,,,,,,,,,,,,,,
,48701,,,,,2,20190215012412,1,2,,,8,2071186,0,,,,,,,,,,,,,,,,,,,,,,9,2004,0,
,48702,,,,,,,,,,,,2071186,,,,1550193853194,,,,,,,,,,,,,,,,,,,,,,
,48703,,,,,,,,,,,,2071186,,,,1550193855679,,,,,,,,,,,,,,,,,,,,,,
,48704,,,,,,,,,,,,2071186,,,,1550193856862,,,,,,,,,,,,,,,,,,,,,,
,48705,,,,,,,,,,,,2071186,,,,1550193857228,,,,,,,,,,,,,,,,,,,,,,
,48706,,,,,,,,,,,,2071186,,,,1550193859415,,,,,,,,,,,,,,,,,,,,,,
,48707,,,,,,,,,,,,2071186,,,,,1550193853210,,,,,,,,,,,,,,,,,,,,,
,48708,,,,,,,,,,,,2071186,,,,,1550193856228,,,,,,,,,,,,,,,,,,,,,
,48709,,,,,,,,,,,,2071186,,,,,1550193856996,,,,,,,,,,,,,,,,,,,,,
,48710,,,,,,,,,,,,2071186,,,,,1550193858030,,,,,,,,,,,,,,,,,,,,,
,48711,,,,,,,,,,,,2071186,,,,,1550193859447,,,,,,,,,,,,,,,,,,,,,
,48712,,,,,2,20190215012420,2,1,,,9,2071186,0,,,,,,,,,,,,,,,,,,,,,,8,81,0,
,48713,,,,,,,,,,,,2071186,,1550193863933,,,,,,,,,,,,,,,,,,,,,,,,
,48714,,,,,,,,,,,,2071186,,,1550193864300,,,,,,,,,,,,,,,,,,,,,,,
,48715,,,,,2,20190215012420,2,2,,,9,2071186,0,,,,,,,,,,,,,,,,,,,,,,8,281,0,
,48716,,,,,,,,,,,,2071186,,,,1550193861982,,,,,,,,,,,,,,,,,,,,,,
,48717,,,,,,,,,,,,2071186,,,,1550193862649,,,,,,,,,,,,,,,,,,,,,,
,48718,,,,,,,,,,,,2071186,,,,1550193863733,,,,,,,,,,,,,,,,,,,,,,
,48719,,,,,,,,,,,,2071186,,,,1550193864366,,,,,,,,,,,,,,,,,,,,,,
,48720,,,,,,,,,,,,2071186,,,,,1550193862048,,,,,,,,,,,,,,,,,,,,,
,48721,,,,,,,,,,,,2071186,,,,,1550193863715,,,,,,,,,,,,,,,,,,,,,
,48722,,,,,,,,,,,,2071186,,,,,1550193863750,,,,,,,,,,,,,,,,,,,,,
,48723,,,,,,,,,,,,2071186,,,,,1550193865133,,,,,,,,,,,,,,,,,,,,,
,48724,,,,,2,20190215012427,2,2,,,10,2071186,0,,,,,,,,,,,,,,,,,,,,,,5,83,0,
,48725,,,,,,,,,,,,2071186,,1550193884718,,,,,,,,,,,,,,,,,,,,,,,,
,48726,,,,,,,,,,,,2071186,,,1550193884735,,,,,,,,,,,,,,,,,,,,,,,
,48727,,,,,2,20190215012427,2,1,,,10,2071186,0,,,,,,,,,,,,,,,,,,,,,,5,63,0,
,48728,,,,,,,,,,,,2071186,,,,1550193871603,,,,,,,,,,,,,,,,,,,,,,
,48729,,,,,,,,,,,,2071186,,,,1550193884093,,,,,,,,,,,,,,,,,,,,,,
,48730,,,,,,,,,,,,2071186,,,,,1550193871620,,,,,,,,,,,,,,,,,,,,,
,48731,,,,,,,,,,,,2071186,,,,,1550193884667,,,,,,,,,,,,,,,,,,,,,
,48732,,,,,,,,,20190215012446,submitted,,2071186,,,,,,,,,,,,,,,,,,,,,,,,,,
206.74.160.34,48733,,random,,,,,,,,,,8475544,,,,,,,,,,,,,,,,,,,,,,,,,,
,48734,,random,,,,,,,,,,8475544,,,,,,,,,,,,,,,,,,,,,,,,,,
,48735,,,,,2,20190215012351,2,2,,,1,8475544,0,,,,,,,,,,,,,,,,,,,,,,3,7.8,0,
,48736,,,,,,,,,,,,8475544,,1550193835088,,,,,,,,,,,,,,,,,,,,,,,,
,48737,,,,,,,,,,,,8475544,,1550193838322,,,,,,,,,,,,,,,,,,,,,,,,
,48738,,,,,,,,,,,,8475544,,1550193838523,,,,,,,,,,,,,,,,,,,,,,,,
,48739,,,,,,,,,,,,8475544,,1550193839473,,,,,,,,,,,,,,,,,,,,,,,,
,48740,,,,,,,,,,,,8475544,,,1550193837206,,,,,,,,,,,,,,,,,,,,,,,
,48741,,,,,,,,,,,,8475544,,,1550193838355,,,,,,,,,,,,,,,,,,,,,,,
,48742,,,,,,,,,,,,8475544,,,1550193838573,,,,,,,,,,,,,,,,,,,,,,,
,48743,,,,,,,,,,,,8475544,,,1550193839507,,,,,,,,,,,,,,,,,,,,,,,
,48744,,,,,2,20190215012351,2,1,,,1,8475544,0,,,,,,,,,,,,,,,,,,,,,,3,6,0,
,48745,,,,,,,,,,,,8475544,,,,1550193838238,,,,,,,,,,,,,,,,,,,,,,
,48746,,,,,,,,,,,,8475544,,,,1550193838939,,,,,,,,,,,,,,,,,,,,,,
,48747,,,,,,,,,,,,8475544,,,,,1550193838272,,,,,,,,,,,,,,,,,,,,,
,48748,,,,,,,,,,,,8475544,,,,,1550193839390,,,,,,,,,,,,,,,,,,,,,
,48749,,,,,2,20190215012400,2,1,,,2,8475544,0,,,,,,,,,,,,,,,,,,,,,,4,10.4,0,
,48750,,,,,2,20190215012400,2,2,,,2,8475544,0,,,,,,,,,,,,,,,,,,,,,,4,3.7,0,
,48751,,,,,,,,,,,,8475544,,,,1550193843860,,,,,,,,,,,,,,,,,,,,,,
,48752,,,,,,,,,,,,8475544,,,,,1550193844544,,,,,,,,,,,,,,,,,,,,,
,48753,,,,,2,20190215012406,2,2,,,3,8475544,0,,,,,,,,,,,,,,,,,,,,,,7,15,0,
,48754,,,,,,,,,,,,8475544,,1550193848913,,,,,,,,,,,,,,,,,,,,,,,,
,48755,,,,,,,,,,,,8475544,,1550193851145,,,,,,,,,,,,,,,,,,,,,,,,
,48756,,,,,,,,,,,,8475544,,1550193851361,,,,,,,,,,,,,,,,,,,,,,,,
,48757,,,,,,,,,,,,8475544,,1550193852049,,,,,,,,,,,,,,,,,,,,,,,,
,48758,,,,,,,,,,,,8475544,,,1550193849063,,,,,,,,,,,,,,,,,,,,,,,
,48759,,,,,,,,,,,,8475544,,,1550193851178,,,,,,,,,,,,,,,,,,,,,,,
,48760,,,,,,,,,,,,8475544,,,1550193851395,,,,,,,,,,,,,,,,,,,,,,,
,48761,,,,,,,,,,,,8475544,,,1550193852065,,,,,,,,,,,,,,,,,,,,,,,
,48762,,,,,2,20190215012406,2,1,,,3,8475544,0,,,,,,,,,,,,,,,,,,,,,,7,354,0,
,48763,,,,,,,,,,,,8475544,,,,1550193849847,,,,,,,,,,,,,,,,,,,,,,
,48764,,,,,,,,,,,,8475544,,,,1550193851045,,,,,,,,,,,,,,,,,,,,,,
,48765,,,,,,,,,,,,8475544,,,,1550193851728,,,,,,,,,,,,,,,,,,,,,,
,48766,,,,,,,,,,,,8475544,,,,,1550193850398,,,,,,,,,,,,,,,,,,,,,
,48767,,,,,,,,,,,,8475544,,,,,1550193851062,,,,,,,,,,,,,,,,,,,,,
,48768,,,,,,,,,,,,8475544,,,,,1550193851998,,,,,,,,,,,,,,,,,,,,,
,48769,,,,,2,20190215012414,2,1,,,4,8475544,0,,,,,,,,,,,,,,,,,,,,,,10,2090,0,
,48770,,,,,2,20190215012414,2,2,,,4,8475544,0,,,,,,,,,,,,,,,,,,,,,,10,469,0,
,48771,,,,,,,,,,,,8475544,,,,1550193856526,,,,,,,,,,,,,,,,,,,,,,
,48772,,,,,,,,,,,,8475544,,,,,1550193857553,,,,,,,,,,,,,,,,,,,,,
,48773,,,,,2,20190215012418,2,1,,,5,8475544,0,,,,,,,,,,,,,,,,,,,,,,2,1.6,0,
,48774,,,,,,,,,,,,8475544,,1550193862057,,,,,,,,,,,,,,,,,,,,,,,,
,48775,,,,,,,,,,,,8475544,,1550193864156,,,,,,,,,,,,,,,,,,,,,,,,
,48776,,,,,,,,,,,,8475544,,,1550193862907,,,,,,,,,,,,,,,,,,,,,,,
,48777,,,,,,,,,,,,8475544,,,1550193864173,,,,,,,,,,,,,,,,,,,,,,,
,48778,,,,,2,20190215012418,2,2,,,5,8475544,0,,,,,,,,,,,,,,,,,,,,,,2,2.6,0,
,48779,,,,,,,,,,,,8475544,,,,1550193860788,,,,,,,,,,,,,,,,,,,,,,
,48780,,,,,,,,,,,,8475544,,,,1550193863367,,,,,,,,,,,,,,,,,,,,,,
,48781,,,,,,,,,,,,8475544,,,,1550193864574,,,,,,,,,,,,,,,,,,,,,,
,48782,,,,,,,,,,,,8475544,,,,1550193865091,,,,,,,,,,,,,,,,,,,,,,
,48783,,,,,,,,,,,,8475544,,,,,1550193861555,,,,,,,,,,,,,,,,,,,,,
,48784,,,,,,,,,,,,8475544,,,,,1550193863736,,,,,,,,,,,,,,,,,,,,,
,48785,,,,,,,,,,,,8475544,,,,,1550193864591,,,,,,,,,,,,,,,,,,,,,
,48786,,,,,,,,,,,,8475544,,,,,1550193865658,,,,,,,,,,,,,,,,,,,,,
,48787,,,,,2,20190215012426,1,1,,,6,8475544,0,,,,,,,,,,,,,,,,,,,,,,9,4238,0,
,48788,,,,,,,,,,,,8475544,,1550193869460,,,,,,,,,,,,,,,,,,,,,,,,
,48789,,,,,,,,,,,,8475544,,1550193869787,,,,,,,,,,,,,,,,,,,,,,,,
,48790,,,,,,,,,,,,8475544,,1550193870409,,,,,,,,,,,,,,,,,,,,,,,,
,48791,,,,,,,,,,,,8475544,,1550193870928,,,,,,,,,,,,,,,,,,,,,,,,
,48792,,,,,,,,,,,,8475544,,1550193871329,,,,,,,,,,,,,,,,,,,,,,,,
,48793,,,,,,,,,,,,8475544,,,1550193869510,,,,,,,,,,,,,,,,,,,,,,,
,48794,,,,,,,,,,,,8475544,,,1550193869844,,,,,,,,,,,,,,,,,,,,,,,
,48795,,,,,,,,,,,,8475544,,,1550193870745,,,,,,,,,,,,,,,,,,,,,,,
,48796,,,,,,,,,,,,8475544,,,1550193871322,,,,,,,,,,,,,,,,,,,,,,,
,48797,,,,,,,,,,,,8475544,,,1550193871379,,,,,,,,,,,,,,,,,,,,,,,
,48798,,,,,2,20190215012426,1,2,,,6,8475544,0,,,,,,,,,,,,,,,,,,,,,,9,1311,0,
,48799,,,,,,,,,,,,8475544,,,,1550193868293,,,,,,,,,,,,,,,,,,,,,,
,48800,,,,,,,,,,,,8475544,,,,1550193868628,,,,,,,,,,,,,,,,,,,,,,
,48801,,,,,,,,,,,,8475544,,,,1550193869928,,,,,,,,,,,,,,,,,,,,,,
,48802,,,,,,,,,,,,8475544,,,,1550193870061,,,,,,,,,,,,,,,,,,,,,,
,48803,,,,,,,,,,,,8475544,,,,1550193871430,,,,,,,,,,,,,,,,,,,,,,
,48804,,,,,,,,,,,,8475544,,,,,1550193868360,,,,,,,,,,,,,,,,,,,,,
,48805,,,,,,,,,,,,8475544,,,,,1550193869394,,,,,,,,,,,,,,,,,,,,,
,48806,,,,,,,,,,,,8475544,,,,,1550193869977,,,,,,,,,,,,,,,,,,,,,
,48807,,,,,,,,,,,,8475544,,,,,1550193870111,,,,,,,,,,,,,,,,,,,,,
,48808,,,,,,,,,,,,8475544,,,,,1550193871445,,,,,,,,,,,,,,,,,,,,,
,48809,,,,,2,20190215012431,1,2,,,7,8475544,0,,,,,,,,,,,,,,,,,,,,,,1,7.3,0,
,48810,,,,,,,,,,,,8475544,,1550193877750,,,,,,,,,,,,,,,,,,,,,,,,
,48811,,,,,,,,,,,,8475544,,,1550193878134,,,,,,,,,,,,,,,,,,,,,,,
,48812,,,,,2,20190215012431,1,1,,,7,8475544,0,,,,,,,,,,,,,,,,,,,,,,1,4.5,0,
,48813,,,,,2,20190215012438,1,1,,,8,8475544,0,,,,,,,,,,,,,,,,,,,,,,5,70,0,
,48814,,,,,,,,,,,,8475544,,1550193882742,,,,,,,,,,,,,,,,,,,,,,,,
,48815,,,,,,,,,,,,8475544,,1550193883271,,,,,,,,,,,,,,,,,,,,,,,,
,48816,,,,,,,,,,,,8475544,,,1550193883091,,,,,,,,,,,,,,,,,,,,,,,
,48817,,,,,,,,,,,,8475544,,,1550193884056,,,,,,,,,,,,,,,,,,,,,,,
,48818,,,,,2,20190215012438,1,2,,,8,8475544,0,,,,,,,,,,,,,,,,,,,,,,5,48,0,
,48819,,,,,,,,,,,,8475544,,,,1550193882174,,,,,,,,,,,,,,,,,,,,,,
,48820,,,,,,,,,,,,8475544,,,,1550193884159,,,,,,,,,,,,,,,,,,,,,,
,48821,,,,,,,,,,,,8475544,,,,,1550193882624,,,,,,,,,,,,,,,,,,,,,
,48822,,,,,,,,,,,,8475544,,,,,1550193884176,,,,,,,,,,,,,,,,,,,,,
,48823,,,,,2,20190215012444,2,2,,,9,8475544,0,,,,,,,,,,,,,,,,,,,,,,6,62,0,
,48824,,,,,,,,,,,,8475544,,1550193886443,,,,,,,,,,,,,,,,,,,,,,,,
,48825,,,,,,,,,,,,8475544,,1550193887710,,,,,,,,,,,,,,,,,,,,,,,,
,48826,,,,,,,,,,,,8475544,,1550193888105,,,,,,,,,,,,,,,,,,,,,,,,
,48827,,,,,,,,,,,,8475544,,1550193888795,,,,,,,,,,,,,,,,,,,,,,,,
,48828,,,,,,,,,,,,8475544,,,1550193887494,,,,,,,,,,,,,,,,,,,,,,,
,48829,,,,,,,,,,,,8475544,,,1550193887782,,,,,,,,,,,,,,,,,,,,,,,
,48830,,,,,,,,,,,,8475544,,,1550193888210,,,,,,,,,,,,,,,,,,,,,,,
,48831,,,,,,,,,,,,8475544,,,1550193888829,,,,,,,,,,,,,,,,,,,,,,,
,48832,,,,,2,20190215012444,2,1,,,9,8475544,0,,,,,,,,,,,,,,,,,,,,,,6,388,0,
,48833,,,,,,,,,,,,8475544,,,,1550193885311,,,,,,,,,,,,,,,,,,,,,,
,48834,,,,,,,,,,,,8475544,,,,1550193888360,,,,,,,,,,,,,,,,,,,,,,
,48835,,,,,,,,,,,,8475544,,,,,1550193886311,,,,,,,,,,,,,,,,,,,,,
,48836,,,,,,,,,,,,8475544,,,,,1550193888743,,,,,,,,,,,,,,,,,,,,,
,48837,,,,,2,20190215012449,2,2,,,10,8475544,0,,,,,,,,,,,,,,,,,,,,,,8,70,0,
