ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess
NULL,1066,NULL,NULL,NULL,NULL,8,20180825005807,NULL,NULL,NULL,NULL,6,7386940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,2000
NULL,1067,NULL,NULL,NULL,NULL,8,20180825005827,NULL,NULL,NULL,NULL,7,7386940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,150000
NULL,1068,NULL,NULL,NULL,NULL,8,20180825005845,NULL,NULL,NULL,NULL,8,7386940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2
NULL,1069,NULL,NULL,NULL,NULL,8,20180825005925,NULL,NULL,NULL,NULL,9,7386940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2
NULL,1070,NULL,NULL,NULL,NULL,8,20180825005933,NULL,NULL,NULL,NULL,10,7386940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,1500
NULL,1071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825005941,submitted,NULL,7386940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117.221.134.68,1072,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1073,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1074,NULL,NULL,NULL,NULL,2,20180825004623,NULL,NULL,NULL,NULL,1,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,200
NULL,1075,NULL,NULL,NULL,NULL,2,20180825005016,NULL,NULL,NULL,NULL,2,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,10
NULL,1076,NULL,NULL,NULL,NULL,2,20180825005224,NULL,NULL,NULL,NULL,3,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,30
NULL,1077,NULL,NULL,NULL,NULL,8,20180825005745,NULL,NULL,NULL,NULL,4,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,38
NULL,1078,NULL,NULL,NULL,NULL,8,20180825005803,NULL,NULL,NULL,NULL,5,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,100
NULL,1079,NULL,NULL,NULL,NULL,2,20180825005838,NULL,NULL,NULL,NULL,6,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,25
NULL,1080,NULL,NULL,NULL,NULL,8,20180825005920,NULL,NULL,NULL,NULL,7,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,30
NULL,1081,NULL,NULL,NULL,NULL,2,20180825005936,NULL,NULL,NULL,NULL,8,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,150
NULL,1082,NULL,NULL,NULL,NULL,2,20180825005949,NULL,NULL,NULL,NULL,9,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,200
NULL,1083,NULL,NULL,NULL,NULL,8,20180825010001,NULL,NULL,NULL,NULL,10,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,250
NULL,1084,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825010030,submitted,NULL,8563317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97.126.107.25,1085,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1086,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1087,NULL,NULL,NULL,NULL,8,20180825005821,NULL,NULL,NULL,NULL,1,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,287
NULL,1088,NULL,NULL,NULL,NULL,8,20180825005839,NULL,NULL,NULL,NULL,2,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,42
NULL,1089,NULL,NULL,NULL,NULL,2,20180825005907,NULL,NULL,NULL,NULL,3,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,4.2
NULL,1090,NULL,NULL,NULL,NULL,2,20180825005926,NULL,NULL,NULL,NULL,4,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,197
NULL,1091,NULL,NULL,NULL,NULL,2,20180825005949,NULL,NULL,NULL,NULL,5,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2.7
NULL,1092,NULL,NULL,NULL,NULL,2,20180825010013,NULL,NULL,NULL,NULL,6,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,387
NULL,1093,NULL,NULL,NULL,NULL,8,20180825010024,NULL,NULL,NULL,NULL,7,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,207
NULL,1094,NULL,NULL,NULL,NULL,8,20180825010037,NULL,NULL,NULL,NULL,8,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,277
NULL,1095,NULL,NULL,NULL,NULL,8,20180825010056,NULL,NULL,NULL,NULL,9,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2.8
NULL,1096,NULL,NULL,NULL,NULL,8,20180825010107,NULL,NULL,NULL,NULL,10,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2.1
NULL,1097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825010115,submitted,NULL,5805980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117.221.213.129,1098,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1099,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1100,NULL,NULL,NULL,NULL,2,20180825004642,NULL,NULL,NULL,NULL,1,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,40
NULL,1101,NULL,NULL,NULL,NULL,2,20180825005113,NULL,NULL,NULL,NULL,2,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,30
NULL,1102,NULL,NULL,NULL,NULL,2,20180825005749,NULL,NULL,NULL,NULL,3,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,50
NULL,1103,NULL,NULL,NULL,NULL,2,20180825005856,NULL,NULL,NULL,NULL,4,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,300
NULL,1104,NULL,NULL,NULL,NULL,8,20180825005928,NULL,NULL,NULL,NULL,5,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30
NULL,1105,NULL,NULL,NULL,NULL,2,20180825005957,NULL,NULL,NULL,NULL,6,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,300
NULL,1106,NULL,NULL,NULL,NULL,8,20180825010008,NULL,NULL,NULL,NULL,7,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,200
NULL,1107,NULL,NULL,NULL,NULL,8,20180825010119,NULL,NULL,NULL,NULL,8,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,150
NULL,1108,NULL,NULL,NULL,NULL,2,20180825010124,NULL,NULL,NULL,NULL,9,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,10
NULL,1109,NULL,NULL,NULL,NULL,8,20180825010135,NULL,NULL,NULL,NULL,10,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,300
NULL,1110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825010140,submitted,NULL,1365255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117.221.138.122,1111,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1112,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1113,NULL,NULL,NULL,NULL,8,20180825005819,NULL,NULL,NULL,NULL,1,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1000
NULL,1114,NULL,NULL,NULL,NULL,2,20180825005839,NULL,NULL,NULL,NULL,2,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,100000
NULL,1115,NULL,NULL,NULL,NULL,2,20180825005850,NULL,NULL,NULL,NULL,3,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,1500
NULL,1116,NULL,NULL,NULL,NULL,8,20180825005907,NULL,NULL,NULL,NULL,4,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4
NULL,1117,NULL,NULL,NULL,NULL,2,20180825005936,NULL,NULL,NULL,NULL,5,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,15000
NULL,1118,NULL,NULL,NULL,NULL,2,20180825005956,NULL,NULL,NULL,NULL,6,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3
NULL,1119,NULL,NULL,NULL,NULL,8,20180825010036,NULL,NULL,NULL,NULL,7,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,6
NULL,1120,NULL,NULL,NULL,NULL,2,20180825010047,NULL,NULL,NULL,NULL,8,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,38
NULL,1121,NULL,NULL,NULL,NULL,8,20180825010222,NULL,NULL,NULL,NULL,9,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,4
NULL,1122,NULL,NULL,NULL,NULL,8,20180825010233,NULL,NULL,NULL,NULL,10,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,10000
NULL,1123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825010245,submitted,NULL,7120502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
165.225.0.91,1124,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1125,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1126,NULL,NULL,NULL,NULL,8,20180825010108,NULL,NULL,NULL,NULL,1,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,150
NULL,1127,NULL,NULL,NULL,NULL,2,20180825010118,NULL,NULL,NULL,NULL,2,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,300
NULL,1128,NULL,NULL,NULL,NULL,8,20180825010132,NULL,NULL,NULL,NULL,3,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,50
NULL,1129,NULL,NULL,NULL,NULL,2,20180825010147,NULL,NULL,NULL,NULL,4,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,150
NULL,1130,NULL,NULL,NULL,NULL,2,20180825010154,NULL,NULL,NULL,NULL,5,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3
NULL,1131,NULL,NULL,NULL,NULL,2,20180825010206,NULL,NULL,NULL,NULL,6,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,110
NULL,1132,NULL,NULL,NULL,NULL,8,20180825010211,NULL,NULL,NULL,NULL,7,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,5
NULL,1133,NULL,NULL,NULL,NULL,8,20180825010218,NULL,NULL,NULL,NULL,8,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,5
NULL,1134,NULL,NULL,NULL,NULL,2,20180825010226,NULL,NULL,NULL,NULL,9,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,75
NULL,1135,NULL,NULL,NULL,NULL,2,20180825010252,NULL,NULL,NULL,NULL,10,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2
NULL,1136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825010259,submitted,NULL,2669496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157.46.69.150,1137,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1138,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1139,NULL,NULL,NULL,NULL,8,20180825010108,NULL,NULL,NULL,NULL,1,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2000
NULL,1140,NULL,NULL,NULL,NULL,2,20180825010118,NULL,NULL,NULL,NULL,2,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,36
NULL,1141,NULL,NULL,NULL,NULL,2,20180825010131,NULL,NULL,NULL,NULL,3,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1500
NULL,1142,NULL,NULL,NULL,NULL,2,20180825010157,NULL,NULL,NULL,NULL,4,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3
NULL,1143,NULL,NULL,NULL,NULL,2,20180825010206,NULL,NULL,NULL,NULL,5,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1500
NULL,1144,NULL,NULL,NULL,NULL,2,20180825010215,NULL,NULL,NULL,NULL,6,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,4
NULL,1145,NULL,NULL,NULL,NULL,8,20180825010236,NULL,NULL,NULL,NULL,7,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,3000
NULL,1146,NULL,NULL,NULL,NULL,8,20180825010247,NULL,NULL,NULL,NULL,8,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3
NULL,1147,NULL,NULL,NULL,NULL,2,20180825010259,NULL,NULL,NULL,NULL,9,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1
NULL,1148,NULL,NULL,NULL,NULL,8,20180825010311,NULL,NULL,NULL,NULL,10,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,50000
NULL,1149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180825010325,submitted,NULL,5344586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117.221.208.222,1150,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4697539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1151,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4697539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,1152,NULL,NULL,NULL,NULL,2,20180825010156,NULL,NULL,NULL,NULL,1,4697539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,550
NULL,1153,NULL,NULL,NULL,NULL,8,20180825010202,NULL,NULL,NULL,NULL,2,4697539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4.2
NULL,1154,NULL,NULL,NULL,NULL,2,20180825010211,NULL,NULL,NULL,NULL,3,4697539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,700
NULL,1155,NULL,NULL,NULL,NULL,8,20180825010218,NULL,NULL,NULL,NULL,4,4697539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,66
NULL,1156,NULL,NULL,NULL,NULL,2,20180825010232,NULL,NULL,NULL,NULL,5,4697539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,180
NULL,1157,NULL,NULL,NULL,NULL,2,20180825010240,NULL,NULL,NULL,NULL,6,4697539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6
