,ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,
,NULL,2362,NULL,NULL,NULL,NULL,8,20180929052343,NULL,NULL,NULL,NULL,2,6266692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,
,NULL,2363,NULL,NULL,NULL,NULL,2,20180929052357,NULL,NULL,NULL,NULL,3,6266692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,85,
,NULL,2364,NULL,NULL,NULL,NULL,2,20180929052406,NULL,NULL,NULL,NULL,4,6266692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,150,
,NULL,2365,NULL,NULL,NULL,NULL,2,20180929052417,NULL,NULL,NULL,NULL,5,6266692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,200,
,NULL,2366,NULL,NULL,NULL,NULL,8,20180929052429,NULL,NULL,NULL,NULL,6,6266692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,
,NULL,2367,NULL,NULL,NULL,NULL,8,20180929052437,NULL,NULL,NULL,NULL,7,6266692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,44,
,NULL,2368,NULL,NULL,NULL,NULL,2,20180929052608,NULL,NULL,NULL,NULL,8,6266692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,
,NULL,2369,NULL,NULL,NULL,NULL,8,20180929052622,NULL,NULL,NULL,NULL,9,6266692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,
,NULL,2370,NULL,NULL,NULL,NULL,2,20180929052632,NULL,NULL,NULL,NULL,10,6266692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,130,
,NULL,2371,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052642,submitted,NULL,6266692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,157.50.216.105,2372,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2373,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2374,NULL,NULL,NULL,NULL,2,20180929052145,NULL,NULL,NULL,NULL,1,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,5,
,NULL,2375,NULL,NULL,NULL,NULL,8,20180929052255,NULL,NULL,NULL,NULL,2,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,2000,
,NULL,2376,NULL,NULL,NULL,NULL,8,20180929052340,NULL,NULL,NULL,NULL,3,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,5,
,NULL,2377,NULL,NULL,NULL,NULL,2,20180929052358,NULL,NULL,NULL,NULL,4,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,1000,
,NULL,2378,NULL,NULL,NULL,NULL,8,20180929052408,NULL,NULL,NULL,NULL,5,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,500,
,NULL,2379,NULL,NULL,NULL,NULL,2,20180929052418,NULL,NULL,NULL,NULL,6,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,46,
,NULL,2380,NULL,NULL,NULL,NULL,2,20180929052621,NULL,NULL,NULL,NULL,7,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,6,
,NULL,2381,NULL,NULL,NULL,NULL,2,20180929052635,NULL,NULL,NULL,NULL,8,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,5,
,NULL,2382,NULL,NULL,NULL,NULL,2,20180929052644,NULL,NULL,NULL,NULL,9,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,500,
,NULL,2383,NULL,NULL,NULL,NULL,2,20180929052652,NULL,NULL,NULL,NULL,10,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,250,
,NULL,2384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052659,submitted,NULL,7597054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,49.206.121.159,2385,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2386,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2387,NULL,NULL,NULL,NULL,8,20180929051656,NULL,NULL,NULL,NULL,1,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,364,
,NULL,2388,NULL,NULL,NULL,NULL,2,20180929051904,NULL,NULL,NULL,NULL,2,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,43,
,NULL,2389,NULL,NULL,NULL,NULL,8,20180929052033,NULL,NULL,NULL,NULL,3,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,
,NULL,2390,NULL,NULL,NULL,NULL,2,20180929052157,NULL,NULL,NULL,NULL,4,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,345,
,NULL,2391,NULL,NULL,NULL,NULL,8,20180929052406,NULL,NULL,NULL,NULL,5,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3.12,
,NULL,2392,NULL,NULL,NULL,NULL,2,20180929052540,NULL,NULL,NULL,NULL,6,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,465,
,NULL,2393,NULL,NULL,NULL,NULL,2,20180929052555,NULL,NULL,NULL,NULL,7,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,
,NULL,2394,NULL,NULL,NULL,NULL,2,20180929052601,NULL,NULL,NULL,NULL,8,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1286,
,NULL,2395,NULL,NULL,NULL,NULL,8,20180929052627,NULL,NULL,NULL,NULL,9,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,312,
,NULL,2396,NULL,NULL,NULL,NULL,8,20180929052638,NULL,NULL,NULL,NULL,10,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3.5,
,NULL,2397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052700,submitted,NULL,4419777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,122.174.161.120,2398,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2399,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2400,NULL,NULL,NULL,NULL,8,20180929052553,NULL,NULL,NULL,NULL,1,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,75,
,NULL,2401,NULL,NULL,NULL,NULL,8,20180929052600,NULL,NULL,NULL,NULL,2,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,120,
,NULL,2402,NULL,NULL,NULL,NULL,8,20180929052606,NULL,NULL,NULL,NULL,3,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,80,
,NULL,2403,NULL,NULL,NULL,NULL,2,20180929052612,NULL,NULL,NULL,NULL,4,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,200,
,NULL,2404,NULL,NULL,NULL,NULL,8,20180929052618,NULL,NULL,NULL,NULL,5,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,5.6,
,NULL,2405,NULL,NULL,NULL,NULL,2,20180929052629,NULL,NULL,NULL,NULL,6,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,12.5,
,NULL,2406,NULL,NULL,NULL,NULL,2,20180929052638,NULL,NULL,NULL,NULL,7,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,15.6,
,NULL,2407,NULL,NULL,NULL,NULL,8,20180929052653,NULL,NULL,NULL,NULL,8,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,20.5,
,NULL,2408,NULL,NULL,NULL,NULL,2,20180929052706,NULL,NULL,NULL,NULL,9,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,30,
,NULL,2409,NULL,NULL,NULL,NULL,8,20180929052714,NULL,NULL,NULL,NULL,10,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,60,
,NULL,2410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052722,submitted,NULL,1191551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,98.223.41.72,2411,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2412,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2413,NULL,NULL,NULL,NULL,2,20180929052357,NULL,NULL,NULL,NULL,1,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,100,
,NULL,2414,NULL,NULL,NULL,NULL,8,20180929052426,NULL,NULL,NULL,NULL,2,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,250,
,NULL,2415,NULL,NULL,NULL,NULL,8,20180929052447,NULL,NULL,NULL,NULL,3,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1500,
,NULL,2416,NULL,NULL,NULL,NULL,2,20180929052501,NULL,NULL,NULL,NULL,4,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,300,
,NULL,2417,NULL,NULL,NULL,NULL,8,20180929052513,NULL,NULL,NULL,NULL,5,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0.5,
,NULL,2418,NULL,NULL,NULL,NULL,8,20180929052527,NULL,NULL,NULL,NULL,6,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,42,
,NULL,2419,NULL,NULL,NULL,NULL,2,20180929052703,NULL,NULL,NULL,NULL,7,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,10,
,NULL,2420,NULL,NULL,NULL,NULL,8,20180929052713,NULL,NULL,NULL,NULL,8,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,500,
,NULL,2421,NULL,NULL,NULL,NULL,8,20180929052721,NULL,NULL,NULL,NULL,9,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,550,
,NULL,2422,NULL,NULL,NULL,NULL,8,20180929052729,NULL,NULL,NULL,NULL,10,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,125,
,NULL,2423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052737,submitted,NULL,5384250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,108.14.13.2,2424,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2425,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2426,NULL,NULL,NULL,NULL,8,20180929052411,NULL,NULL,NULL,NULL,1,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,300,
,NULL,2427,NULL,NULL,NULL,NULL,8,20180929052447,NULL,NULL,NULL,NULL,2,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,700,
,NULL,2428,NULL,NULL,NULL,NULL,2,20180929052518,NULL,NULL,NULL,NULL,3,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1.5,
,NULL,2429,NULL,NULL,NULL,NULL,8,20180929052534,NULL,NULL,NULL,NULL,4,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,45,
,NULL,2430,NULL,NULL,NULL,NULL,2,20180929052621,NULL,NULL,NULL,NULL,5,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2.5,
,NULL,2431,NULL,NULL,NULL,NULL,8,20180929052641,NULL,NULL,NULL,NULL,6,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,
,NULL,2432,NULL,NULL,NULL,NULL,8,20180929052655,NULL,NULL,NULL,NULL,7,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,300,
,NULL,2433,NULL,NULL,NULL,NULL,2,20180929052724,NULL,NULL,NULL,NULL,8,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,
,NULL,2434,NULL,NULL,NULL,NULL,2,20180929052736,NULL,NULL,NULL,NULL,9,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,400,
,NULL,2435,NULL,NULL,NULL,NULL,8,20180929052800,NULL,NULL,NULL,NULL,10,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,200,
,NULL,2436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052820,submitted,NULL,1305269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,104.200.35.247,2437,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2438,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2439,NULL,NULL,NULL,NULL,8,20180929052605,NULL,NULL,NULL,NULL,1,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,4500,
,NULL,2440,NULL,NULL,NULL,NULL,2,20180929052633,NULL,NULL,NULL,NULL,2,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,5.2,
,NULL,2441,NULL,NULL,NULL,NULL,2,20180929052644,NULL,NULL,NULL,NULL,3,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,5620,
,NULL,2442,NULL,NULL,NULL,NULL,2,20180929052658,NULL,NULL,NULL,NULL,4,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6520,
,NULL,2443,NULL,NULL,NULL,NULL,8,20180929052713,NULL,NULL,NULL,NULL,5,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2.5,
,NULL,2444,NULL,NULL,NULL,NULL,8,20180929052725,NULL,NULL,NULL,NULL,6,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,10.2,
,NULL,2445,NULL,NULL,NULL,NULL,8,20180929052736,NULL,NULL,NULL,NULL,7,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,1000,
,NULL,2446,NULL,NULL,NULL,NULL,2,20180929052745,NULL,NULL,NULL,NULL,8,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,10.5,
,NULL,2447,NULL,NULL,NULL,NULL,2,20180929052801,NULL,NULL,NULL,NULL,9,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,10000,
,NULL,2448,NULL,NULL,NULL,NULL,8,20180929052816,NULL,NULL,NULL,NULL,10,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,2.5,
,NULL,2449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052827,submitted,NULL,5571174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,122.174.109.84,2450,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9523847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2451,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9523847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2452,NULL,NULL,NULL,NULL,8,20180929051659,NULL,NULL,NULL,NULL,1,9523847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,40,
